project_id,week_start,num_deliveries,num_unique_deliveries,num_sov_lines,num_material_categories,num_vendors,total_quantity,avg_unit_cost,total_material_cost,first_delivery_date,last_delivery_date
PRJ-2023-386,2023-10-23,2,2,2,2,2,56.0,1983.4099999999999,47933.95,2023-10-23,2023-10-25
PRJ-2023-386,2023-10-30,2,2,2,2,2,887.0,304.235,106987.76999999999,2023-11-01,2023-11-04
PRJ-2023-386,2023-11-13,1,1,1,1,1,39.0,75.42,2941.47,2023-11-14,2023-11-14
PRJ-2023-386,2023-11-20,1,1,1,1,1,95.0,1256.33,119351.36,2023-11-23,2023-11-23
PRJ-2023-386,2023-11-27,2,2,1,1,2,104.0,935.2,66679.17,2023-11-28,2023-12-01
PRJ-2023-386,2023-12-25,2,2,2,2,2,306.0,1421.655,176764.96,2023-12-28,2023-12-29
PRJ-2023-386,2024-01-08,1,1,1,1,1,49.0,771.3,37793.94,2024-01-10,2024-01-10
PRJ-2023-387,2023-03-13,1,1,1,1,1,40.0,1892.1,75684.0,2023-03-17,2023-03-17
PRJ-2023-387,2023-03-27,1,1,1,1,1,25.0,2318.76,57968.99,2023-04-02,2023-04-02
PRJ-2023-387,2023-05-01,5,5,4,2,5,809.0,10393.532,461356.15,2023-05-05,2023-05-07
PRJ-2023-387,2023-05-08,1,1,1,1,1,69.0,193.74,13367.75,2023-05-11,2023-05-11
PRJ-2023-387,2023-05-15,1,1,1,1,1,47.0,975.33,45840.29,2023-05-21,2023-05-21
PRJ-2023-387,2023-05-22,3,3,3,3,2,1128.0,3669.7533333333336,127515.9,2023-05-23,2023-05-23
PRJ-2023-387,2023-05-29,1,1,1,1,1,34.0,528.0,17952.04,2023-06-02,2023-06-02
PRJ-2023-387,2023-06-19,1,1,1,1,1,36.0,369.85,13314.6,2023-06-22,2023-06-22
PRJ-2023-387,2023-07-03,2,2,2,2,2,492.0,6008.099999999999,144094.79,2023-07-03,2023-07-04
PRJ-2023-387,2023-07-17,1,1,1,1,1,4.0,21720.29,86881.16,2023-07-23,2023-07-23
PRJ-2023-387,2023-07-31,1,1,1,1,1,1.0,75928.97,75928.97,2023-08-04,2023-08-04
PRJ-2023-387,2023-08-07,1,1,1,1,1,2.0,1568.64,3137.29,2023-08-10,2023-08-10
PRJ-2023-387,2023-08-14,2,2,2,2,2,1186.0,184.44,185744.99,2023-08-15,2023-08-15
PRJ-2023-387,2023-08-21,1,1,1,1,1,28.0,1255.87,35164.37,2023-08-25,2023-08-25
PRJ-2023-387,2023-08-28,1,1,1,1,1,30.0,2902.59,87077.64,2023-08-30,2023-08-30
PRJ-2023-387,2023-09-04,2,2,2,2,2,922.0,47.155,69836.25,2023-09-05,2023-09-10
PRJ-2023-387,2023-09-11,1,1,1,1,1,51.0,390.08,19894.26,2023-09-15,2023-09-15
PRJ-2023-387,2023-09-18,1,1,1,1,1,3.0,57270.46,171811.38,2023-09-22,2023-09-22
PRJ-2023-387,2023-09-25,4,4,4,4,3,581.0,22008.437500000004,130477.04999999999,2023-09-25,2023-09-30
PRJ-2023-387,2023-10-02,1,1,1,1,1,51.0,484.62,24715.59,2023-10-02,2023-10-02
PRJ-2023-387,2023-10-23,2,2,2,2,2,997.0,5554.575,81355.11,2023-10-24,2023-10-24
PRJ-2023-387,2023-10-30,2,2,2,1,2,18.0,19038.125,282968.56,2023-11-01,2023-11-04
PRJ-2023-387,2023-11-06,2,2,2,2,2,1099.0,100.89500000000001,114625.07999999999,2023-11-08,2023-11-11
PRJ-2023-387,2023-11-13,1,1,1,1,1,39.0,290.13,11315.19,2023-11-14,2023-11-14
PRJ-2023-387,2023-11-27,1,1,1,1,1,427.0,132.4,56535.97,2023-12-03,2023-12-03
PRJ-2023-387,2023-12-04,2,2,2,2,2,574.0,389.56499999999994,111550.70999999999,2023-12-05,2023-12-09
PRJ-2023-387,2023-12-11,2,2,1,1,2,190.0,10060.475,85375.34,2023-12-11,2023-12-17
PRJ-2023-387,2023-12-18,3,3,3,2,3,104.0,1441.79,98497.92,2023-12-20,2023-12-20
PRJ-2023-387,2024-01-01,1,1,1,1,1,1.0,93999.28,93999.28,2024-01-02,2024-01-02
PRJ-2023-387,2024-01-15,1,1,1,1,1,14.0,906.35,12688.95,2024-01-16,2024-01-16
PRJ-2023-387,2024-01-29,1,1,1,1,1,88.0,533.94,46987.02,2024-02-02,2024-02-02
PRJ-2023-387,2024-03-04,1,1,1,1,1,11.0,1359.42,14953.64,2024-03-08,2024-03-08
PRJ-2023-387,2024-03-11,2,2,1,1,2,110.0,614.9150000000001,27030.41,2024-03-12,2024-03-12
PRJ-2023-388,2023-03-20,1,1,1,1,1,92.0,803.29,73902.78,2023-03-24,2023-03-24
PRJ-2023-388,2023-05-15,2,2,1,1,1,371.0,6371.26,262635.31,2023-05-17,2023-05-21
PRJ-2023-388,2023-05-29,1,1,1,1,1,196.0,49.47,9696.09,2023-06-01,2023-06-01
PRJ-2023-388,2023-06-05,1,1,1,1,1,4.0,26250.12,105000.48,2023-06-09,2023-06-09
PRJ-2023-388,2023-06-12,1,1,1,1,1,2.0,1525.07,3050.13,2023-06-13,2023-06-13
PRJ-2023-388,2023-06-19,1,1,1,1,1,14.0,301.58,4222.09,2023-06-23,2023-06-23
PRJ-2023-388,2023-07-03,1,1,1,1,1,1.0,235346.39,235346.39,2023-07-07,2023-07-07
PRJ-2023-388,2023-07-10,1,1,1,1,1,479.0,264.01,126461.19,2023-07-11,2023-07-11
PRJ-2023-388,2023-07-17,1,1,1,1,1,102.0,1158.67,118184.02,2023-07-20,2023-07-20
PRJ-2023-388,2023-07-24,1,1,1,1,1,444.0,145.31,64516.22,2023-07-29,2023-07-29
PRJ-2023-388,2023-07-31,2,2,1,1,2,1319.0,73.505,72640.11,2023-08-02,2023-08-04
PRJ-2023-388,2023-08-07,3,3,2,2,2,987.0,2495.94,216036.09000000003,2023-08-08,2023-08-11
PRJ-2023-388,2023-08-21,2,2,2,2,2,522.0,207.47,44015.39,2023-08-22,2023-08-25
PRJ-2023-388,2023-09-11,2,2,2,2,1,79.0,49187.905,267113.28,2023-09-14,2023-09-16
PRJ-2023-388,2023-09-18,1,1,1,1,1,288.0,21.3,6134.52,2023-09-24,2023-09-24
PRJ-2023-388,2023-09-25,1,1,1,1,1,97.0,1736.25,168416.0,2023-09-30,2023-09-30
PRJ-2023-388,2023-10-02,2,2,1,1,2,370.0,11256.955,461368.66000000003,2023-10-02,2023-10-04
PRJ-2023-388,2023-10-16,1,1,1,1,1,37.0,1359.35,50295.89,2023-10-22,2023-10-22
PRJ-2023-388,2023-10-30,1,1,1,1,1,961.0,302.63,290831.87,2023-11-05,2023-11-05
PRJ-2023-388,2023-11-06,1,1,1,1,1,37.0,2941.07,108819.73,2023-11-07,2023-11-07
PRJ-2023-388,2023-11-13,2,2,1,1,2,5.0,50112.80499999999,265092.81,2023-11-17,2023-11-17
PRJ-2023-388,2023-11-27,1,1,1,1,1,53.0,561.33,29750.73,2023-12-01,2023-12-01
PRJ-2023-388,2023-12-18,2,2,2,2,2,20.0,19224.15,263768.58,2023-12-21,2023-12-24
PRJ-2023-388,2024-01-01,1,1,1,1,1,34.0,260.3,8850.11,2024-01-05,2024-01-05
PRJ-2023-388,2024-01-15,1,1,1,1,1,15.0,22203.95,333059.22,2024-01-15,2024-01-15
PRJ-2023-388,2024-01-22,1,1,1,1,1,26.0,2602.09,67654.35,2024-01-25,2024-01-25
PRJ-2023-388,2024-01-29,2,2,2,2,2,86.0,969.535,42504.58,2024-02-01,2024-02-04
PRJ-2023-388,2024-02-12,1,1,1,1,1,1.0,30563.81,30563.81,2024-02-14,2024-02-14
PRJ-2023-388,2024-02-19,1,1,1,1,1,217.0,205.56,44605.95,2024-02-20,2024-02-20
PRJ-2023-388,2024-03-11,1,1,1,1,1,1.0,408661.56,408661.56,2024-03-15,2024-03-15
PRJ-2023-388,2024-04-08,1,1,1,1,1,4.0,123633.92,494535.67,2024-04-09,2024-04-09
PRJ-2023-388,2024-04-15,2,2,2,2,1,898.0,1708.455,63934.33,2024-04-16,2024-04-18
PRJ-2023-388,2024-04-29,2,2,2,2,2,751.0,189.47,45608.990000000005,2024-05-03,2024-05-05
PRJ-2023-388,2024-05-20,2,2,2,2,2,16.0,57675.63,299265.51,2024-05-20,2024-05-26
PRJ-2023-388,2024-06-24,1,1,1,1,1,150.0,49.48,7421.66,2024-06-28,2024-06-28
PRJ-2023-388,2024-07-29,1,1,1,1,1,794.0,168.24,133579.31,2024-08-03,2024-08-03
PRJ-2023-388,2024-09-16,1,1,1,1,1,41.0,1507.38,61802.43,2024-09-17,2024-09-17
PRJ-2023-388,2024-09-30,2,2,2,2,2,265.0,850.95,131333.0,2024-10-02,2024-10-05
PRJ-2023-389,2023-04-03,2,2,2,1,1,196.0,2158.51,423067.70999999996,2023-04-04,2023-04-04
PRJ-2023-389,2023-04-10,2,2,2,2,1,1162.0,136.575,155175.59,2023-04-13,2023-04-15
PRJ-2023-389,2023-04-17,1,1,1,1,1,176.0,208.7,36731.35,2023-04-19,2023-04-19
PRJ-2023-389,2023-04-24,6,6,3,2,5,2152.0,786.1416666666668,605701.76,2023-04-25,2023-04-27
PRJ-2023-389,2023-05-01,1,1,1,1,1,370.0,306.58,113435.98,2023-05-02,2023-05-02
PRJ-2023-389,2023-05-08,5,5,3,3,4,572.0,18256.078,513656.18999999994,2023-05-09,2023-05-14
PRJ-2023-389,2023-05-15,4,4,3,2,3,1207.0,19776.985,975167.48,2023-05-15,2023-05-19
PRJ-2023-389,2023-05-22,1,1,1,1,1,377.0,343.81,129617.16,2023-05-22,2023-05-22
PRJ-2023-389,2023-05-29,5,5,5,3,3,922.0,71882.188,1006388.25,2023-05-29,2023-06-03
PRJ-2023-389,2023-06-05,2,2,2,2,2,550.0,2386.905,402240.13,2023-06-05,2023-06-06
PRJ-2023-389,2023-06-12,4,4,3,3,4,339.0,29767.507500000003,601176.92,2023-06-12,2023-06-18
PRJ-2023-389,2023-06-19,1,1,1,1,1,8.0,3457.97,27663.75,2023-06-24,2023-06-24
PRJ-2023-389,2023-06-26,5,5,5,4,5,407.0,8665.538,718933.33,2023-06-28,2023-07-01
PRJ-2023-389,2023-07-03,2,2,2,1,2,774.0,171591.655,552346.35,2023-07-05,2023-07-06
PRJ-2023-389,2023-07-10,1,1,1,1,1,757.0,91.21,69044.07,2023-07-14,2023-07-14
PRJ-2023-389,2023-07-17,1,1,1,1,1,32.0,250.35,8011.1,2023-07-17,2023-07-17
PRJ-2023-389,2023-07-24,2,2,2,1,2,134.0,181.75,24998.960000000003,2023-07-30,2023-07-30
PRJ-2023-389,2023-07-31,3,3,2,1,2,171.0,2470.153333333333,337190.61,2023-07-31,2023-08-06
PRJ-2023-389,2023-08-07,1,1,1,1,1,320.0,398.94,127661.4,2023-08-10,2023-08-10
PRJ-2023-389,2023-08-21,1,1,1,1,1,393.0,47.03,18483.54,2023-08-27,2023-08-27
PRJ-2023-390,2023-02-13,1,1,1,1,1,86.0,1383.92,119016.77,2023-02-17,2023-02-17
PRJ-2023-390,2023-02-27,1,1,1,1,1,185.0,639.59,118324.5,2023-02-28,2023-02-28
PRJ-2023-390,2023-03-20,1,1,1,1,1,172.0,338.98,58304.18,2023-03-22,2023-03-22
PRJ-2023-390,2023-04-10,1,1,1,1,1,416.0,43.84,18236.94,2023-04-16,2023-04-16
PRJ-2023-390,2023-04-24,2,2,2,2,2,137.0,1212.95,111051.4,2023-04-25,2023-04-30
PRJ-2023-390,2023-05-01,1,1,1,1,1,2.0,39303.2,78606.41,2023-05-05,2023-05-05
PRJ-2023-390,2023-05-08,1,1,1,1,1,33.0,836.59,27607.35,2023-05-09,2023-05-09
PRJ-2023-390,2023-05-15,1,1,1,1,1,2.0,183169.83,366339.65,2023-05-19,2023-05-19
PRJ-2023-390,2023-05-29,1,1,1,1,1,576.0,177.4,102182.13,2023-05-30,2023-05-30
PRJ-2023-390,2023-06-05,2,2,2,2,2,989.0,6311.974999999999,94170.8,2023-06-05,2023-06-11
PRJ-2023-390,2023-06-19,1,1,1,1,1,4.0,4712.68,18850.71,2023-06-25,2023-06-25
PRJ-2023-390,2023-06-26,2,2,1,1,1,609.0,57714.41,204631.06,2023-06-27,2023-06-30
PRJ-2023-390,2023-07-03,1,1,1,1,1,398.0,159.48,63474.88,2023-07-03,2023-07-03
PRJ-2023-390,2023-07-10,2,2,2,2,2,294.0,13056.21,138491.01,2023-07-10,2023-07-16
PRJ-2023-390,2023-07-24,1,1,1,1,1,389.0,38.05,14800.32,2023-07-24,2023-07-24
PRJ-2023-390,2023-07-31,1,1,1,1,1,137.0,739.79,101351.19,2023-08-05,2023-08-05
PRJ-2023-390,2023-08-07,2,2,1,1,1,3.0,51584.925,123592.94,2023-08-07,2023-08-11
PRJ-2023-390,2023-08-14,1,1,1,1,1,43.0,657.49,28271.99,2023-08-15,2023-08-15
PRJ-2023-390,2023-08-28,1,1,1,1,1,114.0,339.03,38649.49,2023-08-31,2023-08-31
PRJ-2023-390,2023-09-04,1,1,1,1,1,4.0,40869.71,163478.82,2023-09-06,2023-09-06
PRJ-2023-390,2023-09-11,2,2,2,2,2,99.0,1280.6299999999999,110954.69,2023-09-11,2023-09-14
PRJ-2023-390,2023-09-25,2,2,2,2,1,177.0,1251.85,96752.14,2023-09-27,2023-09-30
PRJ-2023-390,2023-10-09,2,2,2,2,2,675.0,440.18,150202.63,2023-10-10,2023-10-14
PRJ-2023-390,2023-10-23,5,5,4,3,4,557.0,8921.728000000001,260746.24,2023-10-24,2023-10-29
PRJ-2023-390,2023-11-13,1,1,1,1,1,556.0,34.99,19451.7,2023-11-13,2023-11-13
PRJ-2023-390,2023-11-20,1,1,1,1,1,43.0,292.66,12584.36,2023-11-22,2023-11-22
PRJ-2023-390,2023-11-27,1,1,1,1,1,33.0,2651.64,87504.27,2023-11-30,2023-11-30
PRJ-2023-390,2023-12-04,2,2,2,1,2,287.0,2069.45,170644.78999999998,2023-12-04,2023-12-10
PRJ-2023-390,2023-12-18,2,2,2,2,2,45.0,1633.185,78623.88,2023-12-22,2023-12-23
PRJ-2023-390,2024-01-29,1,1,1,1,1,1.0,361710.47,361710.47,2024-02-04,2024-02-04
PRJ-2023-390,2024-02-12,2,2,2,2,2,47.0,7397.139999999999,369515.62,2024-02-12,2024-02-18
PRJ-2023-390,2024-02-19,1,1,1,1,1,2.0,29868.79,59737.58,2024-02-21,2024-02-21
PRJ-2023-390,2024-02-26,1,1,1,1,1,49.0,1255.42,61515.63,2024-03-02,2024-03-02
PRJ-2023-390,2024-03-11,1,1,1,1,1,4.0,36448.91,145795.62,2024-03-13,2024-03-13
PRJ-2023-390,2024-04-15,1,1,1,1,1,387.0,14.73,5699.49,2024-04-17,2024-04-17
PRJ-2023-390,2024-05-20,2,2,2,2,1,290.0,220.15000000000003,48547.490000000005,2024-05-21,2024-05-22
PRJ-2023-390,2024-05-27,2,2,2,2,2,82.0,757.2099999999999,62091.11,2024-05-28,2024-05-31
PRJ-2023-390,2024-06-24,1,1,1,1,1,35.0,72.84,2549.26,2024-06-24,2024-06-24
PRJ-2023-390,2024-07-08,1,1,1,1,1,174.0,265.94,46273.59,2024-07-08,2024-07-08
PRJ-2023-391,2023-04-24,2,2,2,1,2,549.0,425.63,132248.66999999998,2023-04-28,2023-04-28
PRJ-2023-391,2023-05-01,1,1,1,1,1,427.0,76.85,32816.61,2023-05-04,2023-05-04
PRJ-2023-391,2023-05-08,1,1,1,1,1,15.0,1428.75,21431.32,2023-05-14,2023-05-14
PRJ-2023-391,2023-05-15,2,2,2,2,1,640.0,384.025,351234.43,2023-05-17,2023-05-21
PRJ-2023-391,2023-05-22,1,1,1,1,1,434.0,124.52,54043.79,2023-05-23,2023-05-23
PRJ-2023-391,2023-05-29,1,1,1,1,1,762.0,47.3,36042.31,2023-06-02,2023-06-02
PRJ-2023-391,2023-06-05,3,3,3,2,2,118.0,12973.226666666667,194894.81,2023-06-06,2023-06-09
PRJ-2023-391,2023-06-26,2,2,2,2,2,481.0,71538.775,199446.01,2023-06-29,2023-07-02
PRJ-2023-391,2023-07-03,1,1,1,1,1,88.0,702.87,61852.55,2023-07-09,2023-07-09
PRJ-2023-391,2023-07-10,1,1,1,1,1,209.0,156.26,32658.28,2023-07-10,2023-07-10
PRJ-2023-391,2023-07-17,1,1,1,1,1,184.0,519.81,95645.66,2023-07-19,2023-07-19
PRJ-2023-391,2023-07-31,1,1,1,1,1,509.0,176.04,89605.52,2023-08-02,2023-08-02
PRJ-2023-391,2023-08-07,1,1,1,1,1,1.0,132456.79,132456.79,2023-08-13,2023-08-13
PRJ-2023-391,2023-08-14,1,1,1,1,1,9.0,252.17,2269.51,2023-08-18,2023-08-18
PRJ-2023-391,2023-08-21,1,1,1,1,1,187.0,443.5,82934.21,2023-08-21,2023-08-21
PRJ-2023-391,2023-08-28,4,4,4,4,2,1071.0,369.45,96113.26,2023-08-28,2023-09-02
PRJ-2023-391,2023-09-04,2,2,2,2,2,181.0,17812.275,91692.56,2023-09-06,2023-09-07
PRJ-2023-391,2023-09-11,1,1,1,1,1,25.0,1918.42,47960.39,2023-09-13,2023-09-13
PRJ-2023-391,2023-09-18,4,4,4,3,3,941.0,4495.2675,622035.31,2023-09-18,2023-09-23
PRJ-2023-391,2023-10-02,1,1,1,1,1,35.0,1090.51,38167.94,2023-10-07,2023-10-07
PRJ-2023-391,2023-10-16,2,2,2,2,1,1022.0,89.345,72275.81,2023-10-18,2023-10-19
PRJ-2023-391,2023-10-23,3,3,3,2,2,280.0,64152.93333333334,633286.01,2023-10-24,2023-10-29
PRJ-2023-391,2023-10-30,2,2,2,2,1,22.0,224210.66,485397.99,2023-10-31,2023-11-01
PRJ-2023-391,2023-11-06,2,2,2,2,2,54.0,2862.3450000000003,81712.59999999999,2023-11-07,2023-11-07
PRJ-2023-391,2023-11-20,1,1,1,1,1,5.0,17692.05,88460.25,2023-11-21,2023-11-21
PRJ-2023-391,2023-12-11,1,1,1,1,1,43.0,2712.96,116657.44,2023-12-14,2023-12-14
PRJ-2023-391,2023-12-18,2,2,2,2,1,26.0,5771.755,155252.22,2023-12-23,2023-12-23
PRJ-2023-391,2024-01-01,1,1,1,1,1,407.0,62.91,25603.22,2024-01-06,2024-01-06
PRJ-2023-391,2024-01-15,1,1,1,1,1,821.0,12.87,10564.81,2024-01-19,2024-01-19
PRJ-2023-391,2024-02-05,1,1,1,1,1,32.0,973.27,31144.64,2024-02-09,2024-02-09
PRJ-2023-391,2024-02-12,1,1,1,1,1,14.0,1296.41,18149.7,2024-02-12,2024-02-12
PRJ-2023-391,2024-02-26,1,1,1,1,1,14.0,718.28,10055.96,2024-03-03,2024-03-03
PRJ-2023-391,2024-03-18,1,1,1,1,1,13.0,1052.42,13681.43,2024-03-18,2024-03-18
PRJ-2023-391,2024-04-01,1,1,1,1,1,943.0,4.38,4133.93,2024-04-05,2024-04-05
PRJ-2023-391,2024-04-22,1,1,1,1,1,799.0,44.98,35940.96,2024-04-26,2024-04-26
PRJ-2023-392,2023-02-20,2,2,1,1,2,285.0,241.425,85266.95000000001,2023-02-24,2023-02-26
PRJ-2023-392,2023-03-13,2,2,2,2,1,847.0,850.8149999999999,387861.0,2023-03-13,2023-03-15
PRJ-2023-392,2023-03-20,2,2,2,2,2,552.0,508.32500000000005,184979.42,2023-03-20,2023-03-26
PRJ-2023-392,2023-03-27,4,4,4,2,3,621.0,3930.0150000000003,377249.32,2023-03-27,2023-04-02
PRJ-2023-392,2023-04-03,1,1,1,1,1,3.0,10195.28,30585.83,2023-04-05,2023-04-05
PRJ-2023-392,2023-04-10,1,1,1,1,1,1.0,159430.15,159430.15,2023-04-12,2023-04-12
PRJ-2023-392,2023-04-17,2,2,2,2,2,44.0,14212.14,76913.31,2023-04-21,2023-04-21
PRJ-2023-392,2023-04-24,4,4,2,2,4,430.0,3277.9625,575358.13,2023-04-24,2023-04-29
PRJ-2023-392,2023-05-01,2,2,2,2,2,66.0,5285.72,54969.66,2023-05-03,2023-05-07
PRJ-2023-392,2023-05-08,1,1,1,1,1,63.0,1375.89,86681.29,2023-05-10,2023-05-10
PRJ-2023-392,2023-05-15,2,2,2,1,2,4.0,76905.99,198544.41,2023-05-15,2023-05-19
PRJ-2023-392,2023-05-22,2,2,2,1,2,40.0,5855.725,207574.46000000002,2023-05-25,2023-05-27
PRJ-2023-392,2023-05-29,4,4,3,2,3,122.0,1196.9824999999998,132600.99,2023-05-29,2023-06-02
PRJ-2023-392,2023-06-05,2,2,2,2,2,760.0,5640.375,370779.06,2023-06-07,2023-06-11
PRJ-2023-392,2023-06-12,1,1,1,1,1,31.0,1613.67,50023.62,2023-06-18,2023-06-18
PRJ-2023-392,2023-06-26,5,5,4,3,4,50.0,25546.120000000003,268829.22,2023-06-27,2023-06-30
PRJ-2023-392,2023-07-03,2,2,2,2,2,48.0,2861.0600000000004,175759.49,2023-07-04,2023-07-07
PRJ-2023-392,2023-07-10,2,2,2,2,1,749.0,23757.805,186087.59,2023-07-10,2023-07-12
PRJ-2023-392,2023-07-17,2,2,2,2,2,890.0,1224.31,112827.41,2023-07-18,2023-07-23
PRJ-2023-392,2023-08-07,1,1,1,1,1,12.0,325.64,3907.67,2023-08-09,2023-08-09
PRJ-2023-392,2023-08-14,2,2,2,1,2,36.0,2409.6749999999997,66434.22,2023-08-14,2023-08-20
PRJ-2023-392,2023-09-04,3,3,2,1,3,177.0,560.4833333333332,101059.70000000001,2023-09-04,2023-09-06
PRJ-2023-393,2023-02-06,1,1,1,1,1,463.0,49.53,22932.19,2023-02-09,2023-02-09
PRJ-2023-393,2023-03-06,1,1,1,1,1,49.0,417.77,20470.86,2023-03-07,2023-03-07
PRJ-2023-393,2023-03-13,2,2,1,1,2,647.0,167.87,81156.12,2023-03-13,2023-03-19
PRJ-2023-393,2023-03-27,1,1,1,1,1,29.0,551.81,16002.43,2023-03-27,2023-03-27
PRJ-2023-393,2023-04-03,2,2,2,2,2,193.0,12779.835,86492.73999999999,2023-04-03,2023-04-03
PRJ-2023-393,2023-04-24,1,1,1,1,1,514.0,137.13,70482.51,2023-04-28,2023-04-28
PRJ-2023-393,2023-05-01,1,1,1,1,1,94.0,384.1,36105.0,2023-05-06,2023-05-06
PRJ-2023-393,2023-05-15,2,2,2,1,2,236.0,269.345,44106.19,2023-05-15,2023-05-16
PRJ-2023-393,2023-05-22,1,1,1,1,1,696.0,214.69,149423.35,2023-05-27,2023-05-27
PRJ-2023-393,2023-06-05,1,1,1,1,1,98.0,3.81,372.99,2023-06-09,2023-06-09
PRJ-2023-393,2023-06-12,3,3,3,3,3,62.0,1831.87,31932.980000000003,2023-06-12,2023-06-18
PRJ-2023-393,2023-06-19,1,1,1,1,1,43.0,521.54,22426.01,2023-06-24,2023-06-24
PRJ-2023-393,2023-06-26,2,2,2,2,1,60.0,10472.515,120730.75,2023-06-28,2023-07-02
PRJ-2023-393,2023-07-03,2,2,2,2,2,167.0,962.35,76238.54000000001,2023-07-06,2023-07-07
PRJ-2023-393,2023-07-10,1,1,1,1,1,835.0,18.48,15433.87,2023-07-16,2023-07-16
PRJ-2023-393,2023-07-17,1,1,1,1,1,2.0,27778.84,55557.67,2023-07-19,2023-07-19
PRJ-2023-393,2023-07-24,1,1,1,1,1,86.0,30.69,2639.69,2023-07-26,2023-07-26
PRJ-2023-393,2023-08-07,1,1,1,1,1,507.0,54.46,27611.64,2023-08-11,2023-08-11
PRJ-2023-393,2023-08-21,3,3,2,1,2,143.0,315.19666666666666,39227.009999999995,2023-08-21,2023-08-24
PRJ-2023-393,2023-09-04,2,2,2,2,2,43.0,5048.815,43945.740000000005,2023-09-06,2023-09-08
PRJ-2023-393,2023-09-11,1,1,1,1,1,36.0,1898.1,68331.67,2023-09-17,2023-09-17
PRJ-2023-393,2023-09-18,4,4,3,2,3,174.0,5819.7275,164850.7,2023-09-20,2023-09-23
PRJ-2023-393,2023-09-25,3,3,3,3,3,1012.0,202.39666666666665,87826.76,2023-09-26,2023-09-27
PRJ-2023-393,2023-10-02,3,3,1,1,2,84.0,375.1266666666667,37392.990000000005,2023-10-03,2023-10-08
PRJ-2023-393,2023-10-16,2,2,2,2,2,949.0,9881.265000000001,154706.85,2023-10-16,2023-10-20
PRJ-2023-393,2023-10-23,2,2,2,2,2,989.0,237.12,103919.11,2023-10-25,2023-10-29
PRJ-2023-393,2023-10-30,1,1,1,1,1,1.0,33437.05,33437.05,2023-11-01,2023-11-01
PRJ-2023-393,2023-11-06,2,2,2,2,2,113.0,2199.5099999999998,77728.76,2023-11-06,2023-11-11
PRJ-2023-393,2023-11-13,1,1,1,1,1,37.0,362.69,13419.41,2023-11-14,2023-11-14
PRJ-2023-393,2023-11-20,1,1,1,1,1,3.0,44539.85,133619.55,2023-11-24,2023-11-24
PRJ-2023-393,2023-11-27,1,1,1,1,1,151.0,154.64,23350.63,2023-12-01,2023-12-01
PRJ-2023-393,2023-12-04,2,2,2,1,2,17.0,13048.615,49490.240000000005,2023-12-05,2023-12-07
PRJ-2023-393,2023-12-11,1,1,1,1,1,3.0,30245.1,90735.29,2023-12-14,2023-12-14
PRJ-2023-393,2023-12-25,1,1,1,1,1,39.0,369.62,14415.02,2023-12-25,2023-12-25
PRJ-2023-393,2024-01-01,1,1,1,1,1,33.0,619.85,20454.94,2024-01-07,2024-01-07
PRJ-2023-393,2024-01-29,1,1,1,1,1,30.0,100.77,3023.14,2024-02-02,2024-02-02
PRJ-2023-393,2024-03-04,1,1,1,1,1,34.0,332.08,11290.57,2024-03-10,2024-03-10
PRJ-2023-393,2024-03-18,2,2,2,2,2,1022.0,449.635,45598.53,2024-03-18,2024-03-19
PRJ-2023-394,2023-03-13,1,1,1,1,1,14.0,4858.56,68019.83,2023-03-16,2023-03-16
PRJ-2023-394,2023-04-03,2,2,2,2,2,480.0,2807.1,177951.43,2023-04-05,2023-04-09
PRJ-2023-394,2023-04-10,1,1,1,1,1,7.0,5463.15,38242.06,2023-04-14,2023-04-14
PRJ-2023-394,2023-04-17,4,4,4,3,3,675.0,16005.7925,775735.5700000001,2023-04-17,2023-04-23
PRJ-2023-394,2023-04-24,1,1,1,1,1,72.0,164.96,11877.32,2023-04-26,2023-04-26
PRJ-2023-394,2023-05-01,2,2,2,2,2,703.0,17448.465,159609.28,2023-05-06,2023-05-07
PRJ-2023-394,2023-05-08,4,4,3,2,4,385.0,75833.0975,379424.33,2023-05-09,2023-05-14
PRJ-2023-394,2023-05-15,3,3,2,2,3,446.0,25681.61333333333,380117.97,2023-05-15,2023-05-21
PRJ-2023-394,2023-05-22,1,1,1,1,1,318.0,95.55,30383.85,2023-05-24,2023-05-24
PRJ-2023-394,2023-06-05,1,1,1,1,1,18.0,4705.94,84706.96,2023-06-10,2023-06-10
PRJ-2023-394,2023-06-12,3,3,2,2,2,48.0,29531.709999999995,454776.49,2023-06-14,2023-06-16
PRJ-2023-394,2023-06-26,3,3,2,2,2,543.0,512.2466666666668,184234.22999999998,2023-07-01,2023-07-02
PRJ-2023-394,2023-07-03,1,1,1,1,1,37.0,62.6,2316.13,2023-07-09,2023-07-09
PRJ-2023-394,2023-07-10,3,3,2,2,1,1285.0,90814.09666666666,359108.57999999996,2023-07-10,2023-07-15
PRJ-2023-394,2023-07-24,1,1,1,1,1,785.0,341.28,267904.56,2023-07-28,2023-07-28
PRJ-2023-394,2023-07-31,3,3,3,3,3,812.0,35247.51,385995.87999999995,2023-08-04,2023-08-05
PRJ-2023-394,2023-08-07,2,2,2,2,2,371.0,16520.0,163894.16,2023-08-11,2023-08-12
PRJ-2023-394,2023-08-14,2,2,2,1,2,26.0,105087.11,308430.19,2023-08-20,2023-08-20
