project_id,sov_line_id,num_logs,num_employees,num_roles,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,total_labor_cost,first_date,last_date,ot_share_of_raw_hours
PRJ-2023-386,PRJ-2023-386-SOV-04,159,159,8,1254.0,80.0,1374.0,60.698113207547166,1.3977358490566008,117858.72000000009,2023-04-03,2023-10-02,0.05997001499250375
PRJ-2023-386,PRJ-2023-386-SOV-05,157,156,8,1220.0,72.0,1328.0,60.07006369426752,1.3962420382165581,112411.0700000001,2023-04-04,2023-10-03,0.05572755417956656
PRJ-2023-386,PRJ-2023-386-SOV-06,96,96,8,762.0,54.0,843.0,57.46875,1.3930208333333332,68271.44999999997,2023-06-15,2023-10-03,0.0661764705882353
PRJ-2023-386,PRJ-2023-386-SOV-07,85,85,8,658.0,46.0,727.0,58.81764705882353,1.3962352941176477,59881.07999999994,2023-06-19,2023-10-03,0.06534090909090909
PRJ-2023-386,PRJ-2023-386-SOV-08,82,82,8,642.0,42.0,705.0,60.548780487804876,1.3978048780487808,60427.26999999996,2023-06-16,2023-10-03,0.06140350877192982
PRJ-2023-386,PRJ-2023-386-SOV-09,187,187,8,1478.0,72.0,1586.0,60.36363636363637,1.3976470588235268,134726.96000000017,2023-06-15,2024-01-03,0.04645161290322581
PRJ-2023-386,PRJ-2023-386-SOV-10,104,103,8,826.0,62.0,919.0,59.28365384615385,1.3945192307692302,76447.25999999997,2023-10-04,2024-01-03,0.06981981981981981
PRJ-2023-386,PRJ-2023-386-SOV-11,120,118,8,922.0,62.0,1015.0,56.75833333333333,1.3926666666666654,80306.47000000003,2023-10-04,2024-02-26,0.06300813008130081
PRJ-2023-386,PRJ-2023-386-SOV-12,92,92,8,726.0,54.0,807.0,59.33695652173913,1.3971739130434782,66737.23999999996,2023-10-04,2024-01-02,0.06923076923076923
PRJ-2023-386,PRJ-2023-386-SOV-13,40,40,8,318.0,12.0,336.0,54.75,1.3895000000000004,25629.839999999997,2024-01-05,2024-02-26,0.03636363636363636
PRJ-2023-386,PRJ-2023-386-SOV-14,45,45,8,362.0,12.0,380.0,58.81111111111111,1.3944444444444455,31165.67999999999,2024-01-04,2024-02-27,0.03208556149732621
PRJ-2023-386,PRJ-2023-386-SOV-15,32,32,8,250.0,12.0,268.0,62.734375,1.4009375,23752.759999999995,2024-01-04,2024-02-23,0.04580152671755725
PRJ-2023-387,PRJ-2023-387-SOV-01,627,608,8,4954.0,266.0,5353.0,60.20334928229665,1.397862838915462,452199.72000000067,2023-02-27,2024-05-30,0.050957854406130265
PRJ-2023-387,PRJ-2023-387-SOV-02,213,211,8,1664.0,140.0,1874.0,60.48122065727699,1.39863849765258,159152.06000000014,2023-02-28,2023-07-13,0.07760532150776053
PRJ-2023-387,PRJ-2023-387-SOV-03,271,269,8,2156.0,100.0,2306.0,59.2029520295203,1.3968634686346852,191929.5200000001,2023-04-18,2023-11-29,0.044326241134751775
PRJ-2023-387,PRJ-2023-387-SOV-04,287,284,8,2286.0,114.0,2457.0,59.602787456445995,1.3975958188153303,204659.9500000003,2023-04-17,2023-11-29,0.0475
PRJ-2023-387,PRJ-2023-387-SOV-05,290,290,8,2298.0,128.0,2490.0,59.734482758620686,1.3973793103448269,208435.88000000024,2023-04-13,2023-11-27,0.05276174773289365
PRJ-2023-387,PRJ-2023-387-SOV-06,157,154,8,1222.0,74.0,1333.0,59.547770700636946,1.3973885350318451,111889.79000000014,2023-07-14,2023-11-29,0.05709876543209876
PRJ-2023-387,PRJ-2023-387-SOV-07,163,163,8,1292.0,62.0,1385.0,59.20858895705521,1.3962576687116537,114780.50000000009,2023-07-14,2023-11-29,0.04579025110782865
PRJ-2023-387,PRJ-2023-387-SOV-08,152,152,8,1214.0,58.0,1301.0,58.141447368421055,1.3951973684210497,105485.5300000001,2023-07-14,2023-11-29,0.04559748427672956
PRJ-2023-387,PRJ-2023-387-SOV-09,306,304,8,2400.0,144.0,2616.0,59.576797385620914,1.3973202614379086,220148.53000000035,2023-07-14,2024-03-25,0.05660377358490566
PRJ-2023-387,PRJ-2023-387-SOV-10,165,165,8,1284.0,50.0,1359.0,59.442424242424245,1.397696969696967,114684.2900000001,2023-11-30,2024-03-25,0.037481259370314844
PRJ-2023-387,PRJ-2023-387-SOV-11,184,181,8,1444.0,124.0,1630.0,58.69565217391305,1.394728260869563,134409.8400000002,2023-11-30,2024-05-29,0.07908163265306123
PRJ-2023-387,PRJ-2023-387-SOV-12,193,193,8,1512.0,82.0,1635.0,61.17357512953368,1.3990155440414485,139745.97000000015,2023-11-30,2024-03-22,0.05144291091593475
PRJ-2023-387,PRJ-2023-387-SOV-13,56,56,8,442.0,20.0,472.0,56.598214285714285,1.3919642857142862,37689.67999999998,2024-03-26,2024-05-31,0.04329004329004329
PRJ-2023-387,PRJ-2023-387-SOV-14,50,49,8,396.0,32.0,444.0,63.84,1.4020000000000008,40088.089999999975,2024-03-28,2024-05-30,0.07476635514018691
PRJ-2023-387,PRJ-2023-387-SOV-15,50,50,8,402.0,16.0,426.0,61.95,1.3996000000000002,37280.68999999999,2024-03-26,2024-05-31,0.03827751196172249
PRJ-2023-388,PRJ-2023-388-SOV-01,844,794,8,6670.0,362.0,7213.0,59.541469194312796,1.3971327014217996,601522.3100000008,2023-01-25,2025-01-01,0.05147895335608646
PRJ-2023-388,PRJ-2023-388-SOV-02,301,296,8,2376.0,116.0,2550.0,60.12292358803987,1.397242524916944,215743.90000000034,2023-01-25,2023-08-24,0.04654895666131621
PRJ-2023-388,PRJ-2023-388-SOV-03,468,453,8,3690.0,180.0,3960.0,60.76068376068376,1.3986752136752092,339703.06000000046,2023-04-06,2024-03-25,0.046511627906976744
PRJ-2023-388,PRJ-2023-388-SOV-04,446,440,8,3524.0,230.0,3869.0,59.8262331838565,1.3972421524663643,326108.6800000003,2023-04-11,2024-03-25,0.06126798082045818
PRJ-2023-388,PRJ-2023-388-SOV-05,457,447,8,3610.0,206.0,3919.0,59.61706783369803,1.397746170678333,327398.3800000006,2023-04-06,2024-03-25,0.053983228511530396
PRJ-2023-388,PRJ-2023-388-SOV-06,251,247,8,1978.0,134.0,2179.0,57.28286852589641,1.3945019920318702,175180.58000000016,2023-08-25,2024-03-25,0.0634469696969697
PRJ-2023-388,PRJ-2023-388-SOV-07,234,229,8,1862.0,116.0,2036.0,60.1474358974359,1.397521367521366,172601.78000000014,2023-08-25,2024-03-25,0.05864509605662285
PRJ-2023-388,PRJ-2023-388-SOV-08,224,219,8,1780.0,94.0,1921.0,58.752232142857146,1.3970535714285692,157650.5900000003,2023-08-29,2024-03-22,0.05016008537886873
PRJ-2023-388,PRJ-2023-388-SOV-09,486,476,8,3832.0,202.0,4135.0,59.52057613168724,1.3969753086419716,346129.7200000005,2023-08-25,2024-09-16,0.05007436787307883
PRJ-2023-388,PRJ-2023-388-SOV-10,239,238,8,1880.0,86.0,2009.0,60.42259414225941,1.3985774058577378,170576.9800000004,2024-03-26,2024-09-17,0.04374364191251272
PRJ-2023-388,PRJ-2023-388-SOV-11,322,313,8,2550.0,126.0,2739.0,62.07608695652174,1.399596273291925,238858.82000000044,2024-03-26,2025-01-01,0.04708520179372197
PRJ-2023-388,PRJ-2023-388-SOV-12,279,273,8,2216.0,132.0,2414.0,59.97670250896057,1.3982437275985649,202611.2500000003,2024-03-26,2024-09-18,0.056218057921635436
PRJ-2023-388,PRJ-2023-388-SOV-13,73,73,8,582.0,44.0,648.0,56.13013698630137,1.3902739726027395,50974.08999999998,2024-09-20,2024-12-30,0.07028753993610223
PRJ-2023-388,PRJ-2023-388-SOV-14,72,71,8,576.0,30.0,621.0,58.38194444444444,1.3944444444444446,50761.539999999964,2024-09-19,2024-12-31,0.04950495049504951
PRJ-2023-388,PRJ-2023-388-SOV-15,68,68,8,524.0,40.0,584.0,57.68382352941177,1.3941176470588237,47738.88999999995,2024-09-23,2024-12-31,0.07092198581560284
PRJ-2023-389,PRJ-2023-389-SOV-01,155,153,8,1210.0,78.0,1327.0,60.26129032258064,1.3963870967741916,111919.88000000015,2023-03-20,2023-09-19,0.06055900621118013
PRJ-2023-389,PRJ-2023-389-SOV-02,75,75,8,594.0,18.0,621.0,58.093333333333334,1.3939999999999997,51375.84999999996,2023-03-20,2023-05-12,0.029411764705882353
PRJ-2023-389,PRJ-2023-389-SOV-03,98,97,8,756.0,38.0,813.0,60.83673469387755,1.397959183673469,69656.00999999995,2023-04-10,2023-07-05,0.04785894206549118
PRJ-2023-389,PRJ-2023-389-SOV-04,72,72,8,578.0,42.0,641.0,60.854166666666664,1.3972222222222228,54861.059999999954,2023-04-10,2023-07-07,0.06774193548387097
PRJ-2023-389,PRJ-2023-389-SOV-05,64,64,8,506.0,10.0,521.0,60.4375,1.39609375,43912.159999999974,2023-04-10,2023-07-07,0.01937984496124031
PRJ-2023-389,PRJ-2023-389-SOV-06,40,40,8,304.0,24.0,340.0,55.425,1.39125,26963.509999999995,2023-05-15,2023-07-07,0.07317073170731707
PRJ-2023-389,PRJ-2023-389-SOV-07,44,44,8,338.0,30.0,383.0,59.93181818181818,1.4000000000000006,31546.959999999992,2023-05-15,2023-07-05,0.08152173913043478
PRJ-2023-389,PRJ-2023-389-SOV-08,44,44,8,344.0,12.0,362.0,57.63636363636363,1.3945454545454552,29738.909999999996,2023-05-15,2023-07-07,0.033707865168539325
PRJ-2023-389,PRJ-2023-389-SOV-09,93,93,8,744.0,68.0,846.0,59.03763440860215,1.3963440860215053,69486.54999999996,2023-05-16,2023-08-22,0.08374384236453201
PRJ-2023-389,PRJ-2023-389-SOV-10,38,38,8,304.0,20.0,334.0,58.93421052631579,1.394736842105264,27614.959999999992,2023-07-10,2023-08-23,0.06172839506172839
PRJ-2023-389,PRJ-2023-389-SOV-11,61,61,8,490.0,30.0,535.0,62.75409836065574,1.400491803278689,47258.689999999966,2023-07-10,2023-09-19,0.057692307692307696
PRJ-2023-389,PRJ-2023-389-SOV-12,60,59,8,476.0,24.0,512.0,58.141666666666666,1.3960000000000004,42096.979999999974,2023-07-11,2023-08-23,0.048
PRJ-2023-389,PRJ-2023-389-SOV-13,21,21,7,166.0,16.0,190.0,55.73809523809524,1.3880952380952383,15161.090000000002,2023-08-24,2023-09-19,0.08791208791208792
PRJ-2023-389,PRJ-2023-389-SOV-14,28,28,8,222.0,6.0,231.0,59.910714285714285,1.3960714285714286,19339.42,2023-08-25,2023-09-19,0.02631578947368421
PRJ-2023-389,PRJ-2023-389-SOV-15,10,10,6,84.0,8.0,96.0,61.9,1.4039999999999997,8348.67,2023-08-24,2023-09-14,0.08695652173913043
PRJ-2023-390,PRJ-2023-390-SOV-01,742,719,8,5848.0,318.0,6325.0,59.19407008086253,1.3966037735848968,525306.0300000005,2023-01-26,2024-10-02,0.05157314304249108
PRJ-2023-390,PRJ-2023-390-SOV-02,286,284,8,2278.0,126.0,2467.0,60.74650349650349,1.3981468531468522,210929.62000000026,2023-01-26,2023-07-28,0.0524126455906822
PRJ-2023-390,PRJ-2023-390-SOV-03,387,384,8,3058.0,206.0,3367.0,59.68733850129199,1.3974418604651164,282267.96000000025,2023-04-05,2024-01-30,0.06311274509803921
PRJ-2023-390,PRJ-2023-390-SOV-04,398,389,8,3134.0,216.0,3458.0,59.42964824120603,1.397160804020099,289297.8600000002,2023-03-29,2024-01-30,0.06447761194029851
PRJ-2023-390,PRJ-2023-390-SOV-05,408,398,8,3210.0,224.0,3546.0,60.884803921568626,1.398970588235292,304000.9400000006,2023-03-29,2024-01-30,0.06523005241700641
PRJ-2023-390,PRJ-2023-390-SOV-06,193,193,8,1528.0,96.0,1672.0,59.45336787564767,1.3966321243523299,139535.48000000024,2023-07-31,2024-01-30,0.059113300492610835
PRJ-2023-390,PRJ-2023-390-SOV-07,206,199,8,1614.0,86.0,1743.0,60.00242718446602,1.397961165048542,147515.04000000018,2023-07-31,2024-01-29,0.05058823529411765
PRJ-2023-390,PRJ-2023-390-SOV-08,233,229,8,1814.0,90.0,1949.0,59.20600858369099,1.3971244635193103,162452.24000000022,2023-07-31,2024-01-30,0.04726890756302521
PRJ-2023-390,PRJ-2023-390-SOV-09,461,446,8,3664.0,200.0,3964.0,59.19305856832972,1.397049891540127,328421.71000000014,2023-07-31,2024-07-02,0.051759834368530024
PRJ-2023-390,PRJ-2023-390-SOV-10,225,225,8,1778.0,110.0,1943.0,60.05555555555556,1.3984888888888873,163543.0000000002,2024-01-31,2024-07-02,0.05826271186440678
PRJ-2023-390,PRJ-2023-390-SOV-11,294,292,8,2336.0,144.0,2552.0,60.125850340136054,1.3980272108843526,213755.80000000028,2024-01-31,2024-09-27,0.05806451612903226
PRJ-2023-390,PRJ-2023-390-SOV-12,210,207,8,1668.0,84.0,1794.0,58.588095238095235,1.3955238095238074,149249.2500000003,2024-01-31,2024-07-01,0.04794520547945205
PRJ-2023-390,PRJ-2023-390-SOV-13,66,66,8,520.0,22.0,553.0,60.81818181818182,1.3971212121212127,47776.16999999997,2024-07-03,2024-10-02,0.04059040590405904
PRJ-2023-390,PRJ-2023-390-SOV-14,67,67,8,510.0,32.0,558.0,58.656716417910445,1.3949253731343287,46062.92999999997,2024-07-03,2024-10-02,0.05904059040590406
PRJ-2023-390,PRJ-2023-390-SOV-15,60,59,8,464.0,16.0,488.0,60.266666666666666,1.3963333333333339,41142.19999999997,2024-07-05,2024-10-02,0.03333333333333333
PRJ-2023-391,PRJ-2023-391-SOV-01,603,588,8,4758.0,304.0,5214.0,59.82669983416252,1.397678275290207,436963.70000000024,2023-02-22,2024-06-27,0.0600553141050968
PRJ-2023-391,PRJ-2023-391-SOV-02,242,237,8,1916.0,82.0,2039.0,61.049586776859506,1.3986363636363621,175090.6900000003,2023-02-22,2023-07-19,0.04104104104104104
PRJ-2023-391,PRJ-2023-391-SOV-03,310,307,8,2450.0,126.0,2639.0,59.83064516129032,1.3978064516129023,219915.3500000001,2023-04-17,2023-12-14,0.04891304347826087
PRJ-2023-391,PRJ-2023-391-SOV-04,338,333,8,2660.0,158.0,2897.0,61.124260355029584,1.3986686390532548,248854.14000000054,2023-04-13,2023-12-14,0.056068133427963095
PRJ-2023-391,PRJ-2023-391-SOV-05,320,315,8,2504.0,160.0,2744.0,59.9,1.3977499999999996,230626.29000000012,2023-04-13,2023-12-12,0.06006006006006006
PRJ-2023-391,PRJ-2023-391-SOV-06,187,186,8,1458.0,72.0,1566.0,59.62032085561497,1.3975401069518685,131280.88000000024,2023-07-20,2023-12-14,0.047058823529411764
PRJ-2023-391,PRJ-2023-391-SOV-07,167,166,8,1334.0,76.0,1448.0,56.90119760479042,1.3947904191616742,115236.14000000012,2023-07-21,2023-12-14,0.05390070921985816
PRJ-2023-391,PRJ-2023-391-SOV-08,172,171,8,1358.0,68.0,1460.0,59.616279069767444,1.3981976744186022,121939.44000000016,2023-07-20,2023-12-13,0.047685834502103785
PRJ-2023-391,PRJ-2023-391-SOV-09,324,320,8,2560.0,130.0,2755.0,59.51234567901235,1.3967901234567899,230767.10000000003,2023-07-20,2024-04-16,0.048327137546468404
PRJ-2023-391,PRJ-2023-391-SOV-10,166,164,8,1306.0,54.0,1387.0,59.74096385542169,1.3972891566265038,116639.07000000011,2023-12-15,2024-04-16,0.039705882352941174
PRJ-2023-391,PRJ-2023-391-SOV-11,220,219,8,1720.0,80.0,1840.0,59.10227272727273,1.39631818181818,152224.1300000002,2023-12-15,2024-06-27,0.044444444444444446
PRJ-2023-391,PRJ-2023-391-SOV-12,173,172,8,1364.0,58.0,1451.0,59.28901734104046,1.396820809248552,121508.6000000002,2023-12-15,2024-04-16,0.040787623066104076
PRJ-2023-391,PRJ-2023-391-SOV-13,58,58,8,460.0,20.0,490.0,57.69827586206897,1.3944827586206898,39339.36999999997,2024-04-22,2024-06-26,0.041666666666666664
PRJ-2023-391,PRJ-2023-391-SOV-14,59,59,8,466.0,26.0,505.0,57.26271186440678,1.391694915254238,40432.54999999998,2024-04-17,2024-06-27,0.052845528455284556
PRJ-2023-391,PRJ-2023-391-SOV-15,45,45,8,352.0,20.0,382.0,60.233333333333334,1.3988888888888895,32526.049999999985,2024-04-17,2024-06-27,0.053763440860215055
PRJ-2023-392,PRJ-2023-392-SOV-01,208,204,8,1654.0,90.0,1789.0,58.64182692307692,1.394326923076922,146585.57000000024,2023-02-06,2023-10-06,0.051605504587155966
PRJ-2023-392,PRJ-2023-392-SOV-02,76,76,8,600.0,22.0,633.0,59.80921052631579,1.3964473684210532,53381.739999999954,2023-02-03,2023-04-18,0.03536977491961415
PRJ-2023-392,PRJ-2023-392-SOV-03,104,103,8,812.0,58.0,899.0,60.90865384615385,1.3983653846153845,76002.17999999998,2023-03-01,2023-06-29,0.06666666666666667
PRJ-2023-392,PRJ-2023-392-SOV-04,108,107,8,860.0,52.0,938.0,59.800925925925924,1.3969444444444437,78707.66000000003,2023-03-01,2023-06-30,0.05701754385964912
PRJ-2023-392,PRJ-2023-392-SOV-05,102,101,8,808.0,48.0,880.0,60.950980392156865,1.3987254901960786,75241.7,2023-03-02,2023-06-29,0.056074766355140186
PRJ-2023-392,PRJ-2023-392-SOV-06,73,73,8,572.0,22.0,605.0,60.582191780821915,1.3980821917808222,51119.09999999998,2023-04-19,2023-06-30,0.037037037037037035
PRJ-2023-392,PRJ-2023-392-SOV-07,45,45,8,356.0,20.0,386.0,60.27777777777778,1.3966666666666674,32765.269999999986,2023-04-21,2023-06-30,0.05319148936170213
PRJ-2023-392,PRJ-2023-392-SOV-08,66,66,8,512.0,30.0,557.0,64.41666666666667,1.4027272727272737,50790.86999999997,2023-04-19,2023-06-30,0.055350553505535055
PRJ-2023-392,PRJ-2023-392-SOV-09,118,117,8,926.0,82.0,1049.0,58.902542372881356,1.394915254237287,87414.94000000002,2023-04-19,2023-08-31,0.08134920634920635
PRJ-2023-392,PRJ-2023-392-SOV-10,69,69,8,544.0,30.0,589.0,60.98550724637681,1.3979710144927537,49404.30999999998,2023-07-03,2023-08-31,0.05226480836236934
PRJ-2023-392,PRJ-2023-392-SOV-11,96,96,8,744.0,34.0,795.0,61.109375,1.39875,68697.98999999995,2023-07-03,2023-10-06,0.043701799485861184
PRJ-2023-392,PRJ-2023-392-SOV-12,64,64,8,504.0,34.0,555.0,59.375,1.3975000000000006,46593.939999999966,2023-07-03,2023-08-31,0.06319702602230483
PRJ-2023-392,PRJ-2023-392-SOV-13,22,22,6,174.0,6.0,183.0,62.04545454545455,1.3963636363636363,15972.81,2023-09-01,2023-10-06,0.03333333333333333
PRJ-2023-392,PRJ-2023-392-SOV-14,20,20,7,154.0,18.0,181.0,66.325,1.4069999999999996,16598.579999999998,2023-09-04,2023-10-06,0.10465116279069768
PRJ-2023-392,PRJ-2023-392-SOV-15,24,24,8,190.0,24.0,226.0,60.958333333333336,1.39625,19408.399999999998,2023-09-01,2023-10-05,0.11214953271028037
PRJ-2023-393,PRJ-2023-393-SOV-01,427,416,8,3360.0,182.0,3633.0,59.831381733021075,1.3965339578454299,306072.42000000016,2023-01-20,2024-05-27,0.05138339920948617
PRJ-2023-393,PRJ-2023-393-SOV-02,162,160,8,1264.0,88.0,1396.0,60.43827160493827,1.397098765432097,119143.48000000014,2023-01-23,2023-06-16,0.0650887573964497
PRJ-2023-393,PRJ-2023-393-SOV-03,204,201,8,1614.0,106.0,1773.0,59.31372549019608,1.3956862745098018,147331.3900000002,2023-03-13,2023-11-13,0.06162790697674419
PRJ-2023-393,PRJ-2023-393-SOV-04,198,194,8,1558.0,78.0,1675.0,58.16919191919192,1.3935353535353525,137036.49000000022,2023-03-14,2023-11-08,0.04767726161369193
PRJ-2023-393,PRJ-2023-393-SOV-05,243,242,8,1902.0,118.0,2079.0,60.833333333333336,1.3979423868312741,176250.94000000032,2023-03-13,2023-11-13,0.05841584158415842
PRJ-2023-393,PRJ-2023-393-SOV-06,114,114,8,898.0,56.0,982.0,61.973684210526315,1.3991228070175428,85270.38999999998,2023-06-19,2023-11-13,0.05870020964360587
PRJ-2023-393,PRJ-2023-393-SOV-07,124,124,8,964.0,76.0,1078.0,59.399193548387096,1.3955645161290307,89736.05000000005,2023-06-20,2023-11-13,0.07307692307692308
PRJ-2023-393,PRJ-2023-393-SOV-08,91,91,8,726.0,42.0,789.0,57.61538461538461,1.3958241758241758,64511.59999999995,2023-06-22,2023-11-13,0.0546875
PRJ-2023-393,PRJ-2023-393-SOV-09,214,213,8,1678.0,118.0,1855.0,63.1588785046729,1.400046728971961,165012.87000000014,2023-06-20,2024-03-13,0.06570155902004454
PRJ-2023-393,PRJ-2023-393-SOV-10,117,114,8,924.0,14.0,945.0,60.27777777777778,1.3969230769230758,79949.04999999996,2023-11-15,2024-03-14,0.014925373134328358
PRJ-2023-393,PRJ-2023-393-SOV-11,193,193,8,1504.0,118.0,1681.0,59.93523316062176,1.3968393782383395,141196.79000000015,2023-11-14,2024-05-27,0.07274969173859433
PRJ-2023-393,PRJ-2023-393-SOV-12,118,118,8,928.0,70.0,1033.0,58.605932203389834,1.3946610169491513,85106.45000000001,2023-11-14,2024-03-14,0.07014028056112225
PRJ-2023-393,PRJ-2023-393-SOV-13,60,60,8,480.0,24.0,516.0,60.05833333333333,1.3965000000000007,43320.749999999985,2024-03-15,2024-05-23,0.047619047619047616
PRJ-2023-393,PRJ-2023-393-SOV-14,45,45,8,364.0,32.0,412.0,62.18888888888889,1.3993333333333342,35311.50999999999,2024-03-18,2024-05-27,0.08080808080808081
PRJ-2023-393,PRJ-2023-393-SOV-15,54,54,8,420.0,26.0,459.0,54.7962962962963,1.3896296296296298,35524.31999999999,2024-03-18,2024-05-27,0.05829596412556054
PRJ-2023-394,PRJ-2023-394-SOV-01,276,270,8,2176.0,118.0,2353.0,61.15942028985507,1.3984057971014476,201976.81000000023,2023-02-23,2023-12-25,0.05143853530950305
PRJ-2023-394,PRJ-2023-394-SOV-02,109,109,8,844.0,42.0,907.0,60.10091743119266,1.396055045871559,75348.63999999998,2023-02-23,2023-05-25,0.04740406320541761
PRJ-2023-394,PRJ-2023-394-SOV-03,120,120,8,950.0,94.0,1091.0,58.35,1.3960833333333322,88460.70000000001,2023-03-27,2023-08-25,0.09003831417624521
PRJ-2023-394,PRJ-2023-394-SOV-04,128,128,8,1020.0,60.0,1110.0,59.546875,1.3949999999999994,92686.0700000001,2023-03-27,2023-08-25,0.05555555555555555
PRJ-2023-394,PRJ-2023-394-SOV-05,148,147,8,1178.0,88.0,1310.0,60.8277027027027,1.3978378378378362,112162.83000000012,2023-03-27,2023-08-25,0.06951026856240126
PRJ-2023-394,PRJ-2023-394-SOV-06,74,74,8,586.0,42.0,649.0,59.91891891891892,1.396486486486487,55134.65999999996,2023-05-26,2023-08-25,0.06687898089171974
PRJ-2023-394,PRJ-2023-394-SOV-07,72,72,8,570.0,56.0,654.0,60.3125,1.3969444444444448,54254.27999999998,2023-05-29,2023-08-24,0.08945686900958466
PRJ-2023-394,PRJ-2023-394-SOV-08,66,65,8,526.0,24.0,562.0,60.86363636363637,1.397121212121212,47691.07999999998,2023-05-29,2023-08-24,0.04363636363636364
PRJ-2023-394,PRJ-2023-394-SOV-09,138,135,8,1104.0,58.0,1191.0,57.70652173913044,1.3939855072463747,96084.05000000008,2023-05-26,2023-11-08,0.04991394148020654
PRJ-2023-394,PRJ-2023-394-SOV-10,64,64,8,510.0,32.0,558.0,58.9453125,1.3943750000000004,45801.66999999996,2023-08-28,2023-11-10,0.05904059040590406
PRJ-2023-394,PRJ-2023-394-SOV-11,91,91,8,706.0,34.0,757.0,59.69230769230769,1.3967032967032975,64009.23999999995,2023-08-29,2023-12-27,0.04594594594594595
PRJ-2023-394,PRJ-2023-394-SOV-12,72,72,8,562.0,26.0,601.0,61.798611111111114,1.3976388888888893,52598.619999999966,2023-08-28,2023-11-10,0.04421768707482993
PRJ-2023-394,PRJ-2023-394-SOV-13,37,37,8,296.0,2.0,299.0,60.12162162162162,1.3954054054054057,25457.69999999999,2023-11-13,2023-12-26,0.006711409395973154
PRJ-2023-394,PRJ-2023-394-SOV-14,28,28,8,224.0,16.0,248.0,60.107142857142854,1.3967857142857143,21270.419999999995,2023-11-13,2023-12-27,0.06666666666666667
PRJ-2023-394,PRJ-2023-394-SOV-15,39,39,8,302.0,20.0,332.0,57.62820512820513,1.3923076923076927,26936.979999999992,2023-11-13,2023-12-27,0.062111801242236024
PRJ-2023-395,PRJ-2023-395-SOV-01,164,163,8,1294.0,90.0,1429.0,58.795731707317074,1.3958536585365826,118691.68000000012,2023-02-20,2023-08-22,0.06502890173410404
PRJ-2023-395,PRJ-2023-395-SOV-02,59,59,8,462.0,28.0,504.0,60.101694915254235,1.396440677966102,42655.03999999997,2023-02-20,2023-04-14,0.05714285714285714
PRJ-2023-395,PRJ-2023-395-SOV-03,94,94,8,732.0,46.0,801.0,59.079787234042556,1.3955319148936172,65783.23999999996,2023-03-15,2023-06-09,0.05912596401028278
PRJ-2023-395,PRJ-2023-395-SOV-04,73,73,8,574.0,52.0,652.0,59.24657534246575,1.3957534246575347,54107.009999999966,2023-03-10,2023-06-09,0.08306709265175719
PRJ-2023-395,PRJ-2023-395-SOV-05,70,69,8,554.0,30.0,599.0,60.42142857142857,1.3982857142857148,50508.39999999997,2023-03-13,2023-06-09,0.05136986301369863
PRJ-2023-395,PRJ-2023-395-SOV-06,38,38,7,308.0,30.0,353.0,58.81578947368421,1.3950000000000005,29061.69999999999,2023-04-18,2023-06-09,0.08875739644970414
PRJ-2023-395,PRJ-2023-395-SOV-07,38,38,8,300.0,20.0,330.0,55.4078947368421,1.3921052631578952,25885.23,2023-04-17,2023-06-08,0.0625
PRJ-2023-395,PRJ-2023-395-SOV-08,37,37,8,292.0,14.0,313.0,61.567567567567565,1.4002702702702703,27281.46,2023-04-17,2023-06-06,0.0457516339869281
PRJ-2023-395,PRJ-2023-395-SOV-09,80,80,8,632.0,40.0,692.0,66.05625,1.403375000000001,63860.159999999974,2023-04-17,2023-07-26,0.05952380952380952
PRJ-2023-395,PRJ-2023-395-SOV-10,48,48,8,376.0,28.0,418.0,61.21875,1.3987500000000004,35970.40999999998,2023-06-12,2023-07-26,0.06930693069306931
PRJ-2023-395,PRJ-2023-395-SOV-11,60,60,8,480.0,26.0,519.0,58.325,1.3941666666666666,42826.859999999986,2023-06-12,2023-08-22,0.05138339920948617
PRJ-2023-395,PRJ-2023-395-SOV-12,48,47,8,378.0,8.0,390.0,59.333333333333336,1.394166666666667,32081.639999999985,2023-06-12,2023-07-26,0.02072538860103627
PRJ-2023-395,PRJ-2023-395-SOV-13,15,15,8,116.0,4.0,122.0,60.833333333333336,1.4000000000000006,10495.6,2023-07-27,2023-08-15,0.03333333333333333
PRJ-2023-395,PRJ-2023-395-SOV-14,13,13,5,104.0,2.0,107.0,64.84615384615384,1.4030769230769227,9687.12,2023-07-28,2023-08-22,0.018867924528301886
PRJ-2023-395,PRJ-2023-395-SOV-15,20,20,8,158.0,6.0,167.0,58.8,1.3959999999999997,13621.640000000003,2023-07-27,2023-08-22,0.036585365853658534
PRJ-2023-396,PRJ-2023-396-SOV-01,330,324,8,2600.0,150.0,2825.0,59.24242424242424,1.395272727272727,235078.17000000036,2023-03-30,2024-03-01,0.05454545454545454
PRJ-2023-396,PRJ-2023-396-SOV-02,111,110,8,876.0,52.0,954.0,62.51801801801802,1.3997297297297284,83735.28000000004,2023-03-30,2023-07-10,0.05603448275862069
PRJ-2023-396,PRJ-2023-396-SOV-03,148,146,8,1160.0,84.0,1286.0,59.66554054054054,1.397297297297295,107022.96000000011,2023-05-04,2023-10-18,0.06752411575562701
PRJ-2023-396,PRJ-2023-396-SOV-04,140,138,8,1114.0,72.0,1222.0,58.41428571428571,1.3949999999999987,98812.04000000011,2023-05-05,2023-10-18,0.06070826306913996
