project_id,sov_line_id,actual_material_cost,num_deliveries,num_unique_deliveries,num_material_categories,num_vendors,total_quantity,avg_unit_cost,first_delivery_date,last_delivery_date,budget_material_cost,productivity_factor,key_assumptions,material_variance,pct_overrun
PRJ-2021-279,PRJ-2021-279-SOV-08,444955.0,5,5,2,4,499.0,36148.232,2021-06-06,2022-01-17,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,444955.0,
PRJ-2021-279,PRJ-2021-279-SOV-09,284406.68999999994,6,6,3,3,507.0,6050.825000000001,2021-10-04,2022-01-16,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,284406.68999999994,
PRJ-2021-279,PRJ-2021-279-SOV-10,173954.24999999997,8,8,2,4,421.0,480.51249999999993,2021-09-04,2022-04-05,164500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,9454.24999999997,0.05747264437689952
PRJ-2021-279,PRJ-2021-279-SOV-11,100512.56,4,4,1,4,99.0,1292.0674999999999,2021-09-12,2022-03-21,95100.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,5412.559999999998,0.056914405888538355
PRJ-2021-279,PRJ-2021-279-SOV-12,117429.87999999999,4,4,2,3,445.0,517.865,2021-11-23,2022-02-18,0.0,1.0,Insulation by specialty sub; pricing based on current bid,117429.87999999999,
PRJ-2021-280,PRJ-2021-280-SOV-03,672721.19,5,5,2,4,856.0,2622.8200000000006,2021-02-04,2021-10-05,613500.0,0.85,70% shop fabrication; 30% field fab; standard material availability,59221.189999999944,0.09653005704971467
PRJ-2021-280,PRJ-2021-280-SOV-04,645470.99,8,8,2,3,1518.0,702.0362500000001,2021-02-24,2021-09-19,588700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,56770.98999999999,0.09643449974520127
PRJ-2021-280,PRJ-2021-280-SOV-05,569709.3200000001,8,8,2,5,2639.0,1297.3825000000002,2021-05-10,2022-03-04,519600.0,0.9,Copper pricing based on current market rates,50109.320000000065,0.09643826020015409
PRJ-2021-280,PRJ-2021-280-SOV-06,398323.0,5,5,2,4,2090.0,1015.644,2021-07-23,2022-05-09,363300.0,0.9,Refrigerant pricing per current market; lineset routing direct,35023.0,0.09640242224057254
PRJ-2021-280,PRJ-2021-280-SOV-07,1523679.7000000002,4,4,4,2,51.0,53250.3575,2021-05-22,2022-04-27,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1523679.7000000002,
PRJ-2021-280,PRJ-2021-280-SOV-08,1087842.78,6,6,2,5,940.0,26345.47666666667,2021-07-11,2022-03-25,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1087842.78,
PRJ-2021-280,PRJ-2021-280-SOV-09,1169709.04,8,8,3,4,92.0,65095.90375,2021-10-25,2022-05-11,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1169709.04,
PRJ-2021-280,PRJ-2021-280-SOV-10,423114.15,4,4,2,2,209.0,3141.215,2022-03-02,2022-07-30,385900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,37214.15000000002,0.09643469810831828
PRJ-2021-280,PRJ-2021-280-SOV-11,177560.69,3,3,1,2,119.0,1350.73,2021-12-28,2022-05-03,161900.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,15660.690000000002,0.09673063619518223
PRJ-2021-280,PRJ-2021-280-SOV-12,331439.17000000004,7,7,4,4,3007.0,567.9585714285714,2021-11-30,2022-10-12,0.0,1.0,Insulation by specialty sub; pricing based on current bid,331439.17000000004,
PRJ-2021-281,PRJ-2021-281-SOV-03,1798505.79,3,3,1,3,506.0,3182.686666666667,2021-05-05,2021-06-28,1808600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-10094.209999999963,-0.005581228574588058
PRJ-2021-281,PRJ-2021-281-SOV-04,2111991.3499999996,5,5,1,3,1225.0,2007.654,2021-04-12,2021-06-28,2123800.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-11808.650000000373,-0.005560151615029839
PRJ-2021-281,PRJ-2021-281-SOV-05,1420862.09,6,6,1,4,2620.0,2706.6633333333334,2021-05-14,2021-09-24,1428800.0,0.9,Copper pricing based on current market rates,-7937.909999999916,-0.005555648096304533
PRJ-2021-281,PRJ-2021-281-SOV-06,782195.45,7,7,1,6,2581.0,2285.6042857142857,2021-06-07,2021-10-25,786500.0,0.9,Refrigerant pricing per current market; lineset routing direct,-4304.550000000047,-0.0054730451366815595
PRJ-2021-281,PRJ-2021-281-SOV-07,5499036.08,6,6,2,4,257.0,229998.82166666668,2021-04-18,2021-09-17,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,5499036.08,
PRJ-2021-281,PRJ-2021-281-SOV-08,2824098.85,7,7,2,4,548.0,124714.07714285715,2021-05-13,2021-10-09,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,2824098.85,
PRJ-2021-281,PRJ-2021-281-SOV-09,3031680.72,4,4,3,3,821.0,156424.655,2021-05-16,2021-09-23,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,3031680.72,
PRJ-2021-281,PRJ-2021-281-SOV-10,853249.28,3,3,1,3,69.0,13544.439999999997,2021-10-09,2021-12-23,858000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-4750.719999999972,-0.005536969696969664
PRJ-2021-281,PRJ-2021-281-SOV-11,571955.46,3,3,3,3,186.0,4639.63,2021-08-04,2021-11-27,575100.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-3144.5400000000373,-0.005467814293166471
PRJ-2021-281,PRJ-2021-281-SOV-12,915196.4100000001,5,5,2,3,2251.0,1321.672,2021-07-20,2021-12-12,0.0,1.0,Insulation by specialty sub; pricing based on current bid,915196.4100000001,
PRJ-2021-282,PRJ-2021-282-SOV-03,987691.49,4,4,2,4,842.0,1270.21,2021-03-24,2021-09-08,933400.0,0.85,70% shop fabrication; 30% field fab; standard material availability,54291.48999999999,0.0581652989072209
PRJ-2021-282,PRJ-2021-282-SOV-04,728270.46,5,5,1,4,877.0,975.3900000000001,2021-05-03,2021-10-29,688300.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,39970.45999999996,0.05807127705942171
PRJ-2021-282,PRJ-2021-282-SOV-05,863350.74,4,4,2,3,1764.0,6916.22,2021-10-05,2022-04-12,815900.0,0.9,Copper pricing based on current market rates,47450.73999999999,0.05815754381664418
PRJ-2021-282,PRJ-2021-282-SOV-06,249709.38999999998,8,8,2,4,1607.0,1265.64625,2021-08-22,2022-04-17,236000.0,0.9,Refrigerant pricing per current market; lineset routing direct,13709.389999999985,0.05809063559322027
PRJ-2021-282,PRJ-2021-282-SOV-07,1798263.49,3,3,1,3,224.0,203280.53,2021-06-05,2022-03-02,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1798263.49,
PRJ-2021-282,PRJ-2021-282-SOV-08,1989976.79,6,6,2,4,48.0,67469.98833333333,2021-06-29,2022-04-08,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1989976.79,
PRJ-2021-282,PRJ-2021-282-SOV-09,1259478.72,7,7,2,4,1385.0,38139.28142857143,2021-06-12,2022-01-19,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1259478.72,
PRJ-2021-282,PRJ-2021-282-SOV-10,595444.8400000001,7,7,1,5,333.0,1958.0042857142857,2021-11-15,2022-08-18,562700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,32744.840000000084,0.058192358272614333
PRJ-2021-282,PRJ-2021-282-SOV-11,244097.08,5,5,3,4,129.0,2097.826,2021-12-11,2022-08-25,230700.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,13397.079999999987,0.058071434763762406
PRJ-2021-282,PRJ-2021-282-SOV-12,207671.49,8,8,2,5,2512.0,329.18625,2022-01-08,2022-05-25,0.0,1.0,Insulation by specialty sub; pricing based on current bid,207671.49,
PRJ-2021-283,PRJ-2021-283-SOV-03,91882.28,7,7,4,4,1636.0,123.95142857142858,2021-03-25,2021-08-04,86200.0,0.85,70% shop fabrication; 30% field fab; standard material availability,5682.279999999999,0.0659197215777262
PRJ-2021-283,PRJ-2021-283-SOV-04,147953.32,3,3,2,3,785.0,265.46999999999997,2021-05-19,2021-06-24,138900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,9053.320000000007,0.06517868970482367
PRJ-2021-283,PRJ-2021-283-SOV-05,78039.11,5,5,1,3,2007.0,100.172,2021-04-13,2021-11-21,73200.0,0.9,Copper pricing based on current market rates,4839.110000000001,0.06610806010928963
PRJ-2021-283,PRJ-2021-283-SOV-06,35286.43,4,4,1,4,1870.0,48.2825,2021-05-06,2021-09-07,33100.0,0.9,Refrigerant pricing per current market; lineset routing direct,2186.4300000000003,0.06605528700906345
PRJ-2021-283,PRJ-2021-283-SOV-07,318799.5,8,8,2,5,944.0,9547.092499999997,2021-06-12,2021-11-29,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,318799.5,
PRJ-2021-283,PRJ-2021-283-SOV-08,246321.54,7,7,3,5,76.0,10632.124285714284,2021-04-10,2022-01-19,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,246321.54,
PRJ-2021-283,PRJ-2021-283-SOV-09,165673.93000000002,5,5,1,5,518.0,9594.782,2021-04-27,2022-01-14,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,165673.93000000002,
PRJ-2021-283,PRJ-2021-283-SOV-10,88637.93,6,6,4,5,202.0,362.945,2022-01-11,2022-04-25,83200.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,5437.929999999993,0.065359735576923
PRJ-2021-283,PRJ-2021-283-SOV-11,33466.979999999996,6,6,4,4,361.0,125.02999999999999,2021-09-03,2022-04-20,31400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,2066.979999999996,0.06582738853503171
PRJ-2021-283,PRJ-2021-283-SOV-12,34446.04,4,4,1,3,1844.0,127.23249999999999,2022-02-28,2022-05-01,0.0,1.0,Insulation by specialty sub; pricing based on current bid,34446.04,
PRJ-2021-284,PRJ-2021-284-SOV-03,217772.68000000002,8,8,3,4,1911.0,196.01624999999999,2021-03-15,2021-08-23,198600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,19172.680000000022,0.09653917421953687
PRJ-2021-284,PRJ-2021-284-SOV-04,221127.98,3,3,2,2,462.0,475.9666666666667,2021-05-01,2021-06-24,201600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,19527.98000000001,0.09686498015873021
PRJ-2021-284,PRJ-2021-284-SOV-05,216451.88999999998,7,7,2,4,3018.0,524.0014285714285,2021-05-29,2021-11-24,197400.0,0.9,Copper pricing based on current market rates,19051.889999999985,0.09651413373860175
PRJ-2021-284,PRJ-2021-284-SOV-06,130201.95,6,6,2,4,2765.0,131.23499999999999,2021-08-21,2021-11-30,118700.0,0.9,Refrigerant pricing per current market; lineset routing direct,11501.949999999997,0.09689932603201346
PRJ-2021-284,PRJ-2021-284-SOV-07,729268.6799999999,4,4,2,3,545.0,50989.83,2021-05-21,2021-10-28,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,729268.6799999999,
PRJ-2021-284,PRJ-2021-284-SOV-08,586250.2,4,4,2,3,74.0,18693.5775,2021-06-09,2021-09-16,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,586250.2,
PRJ-2021-284,PRJ-2021-284-SOV-09,413194.46,7,7,1,3,236.0,13944.447142857143,2021-06-18,2021-12-26,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,413194.46,
PRJ-2021-284,PRJ-2021-284-SOV-10,159030.01,5,5,2,3,257.0,1258.106,2021-09-04,2022-01-03,145000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,14030.01000000001,0.09675868965517248
PRJ-2021-284,PRJ-2021-284-SOV-11,90081.78,5,5,3,4,183.0,732.524,2021-09-17,2022-03-24,82100.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,7981.779999999999,0.09722021924482337
PRJ-2021-284,PRJ-2021-284-SOV-12,113339.86000000002,7,7,3,5,2006.0,114.25857142857141,2021-09-01,2022-01-17,0.0,1.0,Insulation by specialty sub; pricing based on current bid,113339.86000000002,
PRJ-2021-285,PRJ-2021-285-SOV-03,148211.0,8,8,3,4,1962.0,149.8125,2021-05-11,2021-09-18,141300.0,0.85,70% shop fabrication; 30% field fab; standard material availability,6911.0,0.048910120311394197
PRJ-2021-285,PRJ-2021-285-SOV-04,375439.63,4,4,2,2,524.0,2101.5125,2021-04-05,2021-08-17,357900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,17539.630000000005,0.049007069013690986
PRJ-2021-285,PRJ-2021-285-SOV-05,176232.90000000002,6,6,3,4,1842.0,462.75500000000005,2021-06-03,2022-01-19,168000.0,0.9,Copper pricing based on current market rates,8232.900000000023,0.04900535714285728
PRJ-2021-285,PRJ-2021-285-SOV-06,97054.43,3,3,1,3,396.0,1113.98,2021-06-15,2021-11-03,92500.0,0.9,Refrigerant pricing per current market; lineset routing direct,4554.429999999993,0.049237081081081005
PRJ-2021-285,PRJ-2021-285-SOV-07,659881.7300000001,8,8,2,5,251.0,15396.0825,2021-07-11,2021-11-09,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,659881.7300000001,
PRJ-2021-285,PRJ-2021-285-SOV-08,444487.79999999993,7,7,3,4,1088.0,11546.498571428572,2021-05-25,2022-01-17,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,444487.79999999993,
PRJ-2021-285,PRJ-2021-285-SOV-09,443844.67999999993,6,6,2,4,889.0,15522.418333333333,2021-06-12,2022-01-29,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,443844.67999999993,
PRJ-2021-285,PRJ-2021-285-SOV-10,148609.83000000002,6,6,4,4,278.0,620.4966666666667,2021-10-07,2022-03-29,141600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,7009.830000000016,0.049504449152542485
PRJ-2021-285,PRJ-2021-285-SOV-11,74714.19,6,6,1,5,238.0,429.40833333333336,2021-11-13,2022-03-06,71200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,3514.1900000000023,0.049356601123595537
PRJ-2021-285,PRJ-2021-285-SOV-12,115594.54000000002,8,8,4,5,3882.0,79.425,2021-11-19,2022-05-09,0.0,1.0,Insulation by specialty sub; pricing based on current bid,115594.54000000002,
PRJ-2021-286,PRJ-2021-286-SOV-03,1265134.15,5,5,1,3,1548.0,855.064,2021-02-08,2021-06-23,1281800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-16665.850000000093,-0.0130019113746295
PRJ-2021-286,PRJ-2021-286-SOV-04,943978.58,5,5,2,3,1117.0,1046.992,2021-03-28,2021-08-10,956400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-12421.420000000042,-0.012987682977833587
PRJ-2021-286,PRJ-2021-286-SOV-05,1548605.45,6,6,2,5,2119.0,4044.6949999999997,2021-07-24,2021-12-16,1569100.0,0.9,Copper pricing based on current market rates,-20494.550000000047,-0.013061340896055092
PRJ-2021-286,PRJ-2021-286-SOV-06,783131.9600000001,5,5,2,4,1335.0,5672.712,2021-06-03,2021-12-10,793400.0,0.9,Refrigerant pricing per current market; lineset routing direct,-10268.03999999992,-0.012941820015124679
PRJ-2021-286,PRJ-2021-286-SOV-07,3168393.83,3,3,1,2,228.0,505880.5233333334,2021-08-05,2022-01-23,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,3168393.83,
PRJ-2021-286,PRJ-2021-286-SOV-08,2584403.29,4,4,2,3,56.0,96792.66,2021-05-05,2021-11-04,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,2584403.29,
PRJ-2021-286,PRJ-2021-286-SOV-09,2197013.95,8,8,1,4,1553.0,44961.259999999995,2021-06-16,2021-12-11,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,2197013.95,
PRJ-2021-286,PRJ-2021-286-SOV-10,700596.94,3,3,2,2,61.0,11732.233333333332,2021-08-26,2022-01-10,709800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-9203.060000000056,-0.012965708650324113
PRJ-2021-286,PRJ-2021-286-SOV-11,394992.1,5,5,1,3,156.0,6361.218000000001,2021-08-30,2022-04-07,400200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-5207.900000000023,-0.013013243378310902
PRJ-2021-286,PRJ-2021-286-SOV-12,494640.79,5,5,2,3,299.0,2976.59,2021-09-03,2022-05-06,0.0,1.0,Insulation by specialty sub; pricing based on current bid,494640.79,
PRJ-2021-287,PRJ-2021-287-SOV-03,261837.06,7,7,2,4,1741.0,231.41714285714286,2021-03-20,2021-05-14,235700.0,0.85,70% shop fabrication; 30% field fab; standard material availability,26137.059999999998,0.11089121764955451
PRJ-2021-287,PRJ-2021-287-SOV-04,333323.95999999996,5,5,3,2,1673.0,197.064,2021-03-19,2021-05-28,300000.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,33323.95999999996,0.11107986666666654
PRJ-2021-287,PRJ-2021-287-SOV-05,319289.06,8,8,2,6,2534.0,607.6200000000001,2021-05-06,2021-09-19,287400.0,0.9,Copper pricing based on current market rates,31889.059999999998,0.11095706332637438
PRJ-2021-287,PRJ-2021-287-SOV-06,188879.3,5,5,2,4,2321.0,1069.67,2021-04-21,2021-09-15,170000.0,0.9,Refrigerant pricing per current market; lineset routing direct,18879.29999999999,0.11105470588235287
PRJ-2021-287,PRJ-2021-287-SOV-07,976718.07,6,6,2,3,34.0,51327.92166666666,2021-06-04,2021-09-21,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,976718.07,
PRJ-2021-287,PRJ-2021-287-SOV-08,624302.3,5,5,2,3,51.0,32629.952,2021-06-18,2021-09-25,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,624302.3,
PRJ-2021-287,PRJ-2021-287-SOV-09,701235.96,6,6,3,3,1040.0,33411.450000000004,2021-05-09,2021-09-01,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,701235.96,
PRJ-2021-287,PRJ-2021-287-SOV-10,200575.63,3,3,1,2,58.0,7506.463333333333,2021-08-06,2021-08-25,180500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,20075.630000000005,0.11122232686980613
PRJ-2021-287,PRJ-2021-287-SOV-11,136463.49,3,3,1,3,157.0,747.2599999999999,2021-08-26,2021-10-10,122800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,13663.48999999999,0.11126620521172631
PRJ-2021-287,PRJ-2021-287-SOV-12,207623.14999999997,6,6,3,4,2062.0,116.17833333333334,2021-08-03,2021-11-18,0.0,1.0,Insulation by specialty sub; pricing based on current bid,207623.14999999997,
PRJ-2021-288,PRJ-2021-288-SOV-03,309838.87,6,6,2,4,1501.0,586.7266666666667,2021-02-11,2021-07-23,317800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-7961.130000000005,-0.025050755191944635
PRJ-2021-288,PRJ-2021-288-SOV-04,442364.70000000007,5,5,2,4,1381.0,411.342,2021-02-21,2021-08-20,453700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-11335.29999999993,-0.024984130482697663
PRJ-2021-288,PRJ-2021-288-SOV-05,356064.98000000004,5,5,2,4,1052.0,2098.602,2021-06-05,2022-01-24,365200.0,0.9,Copper pricing based on current market rates,-9135.01999999996,-0.02501374589266145
PRJ-2021-288,PRJ-2021-288-SOV-06,250715.74000000002,6,6,2,5,1761.0,597.8116666666666,2021-08-31,2022-02-22,257100.0,0.9,Refrigerant pricing per current market; lineset routing direct,-6384.25999999998,-0.024831816413846675
PRJ-2021-288,PRJ-2021-288-SOV-07,1261752.2100000002,7,7,1,5,593.0,18580.752857142856,2021-05-08,2022-02-08,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1261752.2100000002,
PRJ-2021-288,PRJ-2021-288-SOV-08,861359.3899999999,3,3,1,3,1215.0,11145.88,2021-08-01,2022-02-17,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,861359.3899999999,
PRJ-2021-288,PRJ-2021-288-SOV-09,640789.1699999999,4,4,2,3,1041.0,1218.1399999999999,2021-04-18,2022-01-19,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,640789.1699999999,
PRJ-2021-288,PRJ-2021-288-SOV-10,334981.07,5,5,3,3,247.0,2258.4620000000004,2021-09-14,2022-04-20,343600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-8618.929999999993,-0.02508419674039579
PRJ-2021-288,PRJ-2021-288-SOV-11,118928.76999999999,5,5,2,4,266.0,798.2819999999999,2022-01-03,2022-05-16,121900.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-2971.2300000000105,-0.024374323215750702
PRJ-2021-288,PRJ-2021-288-SOV-12,125894.33,5,5,3,4,1585.0,137.35999999999999,2021-09-12,2022-06-18,0.0,1.0,Insulation by specialty sub; pricing based on current bid,125894.33,
PRJ-2021-289,PRJ-2021-289-SOV-03,615413.58,4,4,1,4,669.0,1141.915,2021-05-25,2021-12-15,558400.0,0.85,70% shop fabrication; 30% field fab; standard material availability,57013.57999999996,0.10210168338108876
PRJ-2021-289,PRJ-2021-289-SOV-04,529400.74,5,5,3,4,1261.0,960.57,2021-06-04,2021-11-21,480400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,49000.73999999999,0.10199987510407992
PRJ-2021-289,PRJ-2021-289-SOV-05,738772.06,4,4,3,3,2572.0,1101.7575,2021-10-02,2022-08-02,670400.0,0.9,Copper pricing based on current market rates,68372.06000000006,0.10198696300716
PRJ-2021-289,PRJ-2021-289-SOV-06,280963.01,6,6,2,4,2367.0,176.99333333333334,2021-09-22,2022-06-16,254900.0,0.9,Refrigerant pricing per current market; lineset routing direct,26063.01000000001,0.10224797959984311
PRJ-2021-289,PRJ-2021-289-SOV-07,1800639.8299999998,8,8,3,5,1612.0,45356.567500000005,2021-09-04,2022-07-25,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1800639.8299999998,
PRJ-2021-289,PRJ-2021-289-SOV-08,1456853.86,4,4,1,2,25.0,248234.325,2021-10-09,2022-01-25,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1456853.86,
PRJ-2021-289,PRJ-2021-289-SOV-09,1043030.1799999999,6,6,4,4,1128.0,23623.785,2021-08-05,2022-08-13,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1043030.1799999999,
PRJ-2021-289,PRJ-2021-289-SOV-10,516193.61,6,6,3,5,243.0,2202.4933333333333,2022-03-30,2022-12-30,468400.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,47793.609999999986,0.10203588812980356
PRJ-2021-289,PRJ-2021-289-SOV-11,178906.27,5,5,1,3,259.0,762.7699999999999,2022-02-27,2023-02-08,162300.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,16606.26999999999,0.1023183610597658
PRJ-2021-289,PRJ-2021-289-SOV-12,228172.37,6,6,3,3,2045.0,1084.6816666666666,2022-03-30,2022-12-20,0.0,1.0,Insulation by specialty sub; pricing based on current bid,228172.37,
PRJ-2021-290,PRJ-2021-290-SOV-03,597579.71,3,3,1,2,818.0,1695.993333333333,2021-02-12,2021-02-21,609900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-12320.290000000037,-0.02020050828004597
PRJ-2021-290,PRJ-2021-290-SOV-04,781337.3799999999,3,3,1,3,510.0,1717.8566666666666,2021-03-23,2021-05-01,797500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-16162.620000000112,-0.02026660815047036
PRJ-2021-290,PRJ-2021-290-SOV-05,525175.0,5,5,2,4,988.0,5484.356,2021-04-25,2021-09-14,536000.0,0.9,Copper pricing based on current market rates,-10825.0,-0.02019589552238806
PRJ-2021-290,PRJ-2021-290-SOV-06,300662.03,7,7,3,4,1189.0,1148.7957142857144,2021-04-07,2021-07-20,306800.0,0.9,Refrigerant pricing per current market; lineset routing direct,-6137.969999999972,-0.02000642112125154
PRJ-2021-290,PRJ-2021-290-SOV-07,1560804.12,3,3,2,3,360.0,125988.46,2021-03-12,2021-06-19,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1560804.12,
PRJ-2021-290,PRJ-2021-290-SOV-08,1190778.1400000001,7,7,3,5,868.0,43458.70428571429,2021-04-27,2021-10-22,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1190778.1400000001,
PRJ-2021-290,PRJ-2021-290-SOV-09,875244.52,5,5,2,2,680.0,76674.368,2021-04-14,2021-08-30,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,875244.52,
PRJ-2021-290,PRJ-2021-290-SOV-10,664535.56,7,7,2,5,310.0,2033.8985714285716,2021-09-10,2021-12-20,678200.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-13664.439999999944,-0.02014809790622227
PRJ-2021-290,PRJ-2021-290-SOV-11,251242.43000000002,8,8,3,4,246.0,1907.02125,2021-08-13,2022-01-15,256400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-5157.569999999978,-0.020115327613104438
PRJ-2021-290,PRJ-2021-290-SOV-12,305916.2,5,5,2,3,791.0,777.652,2021-09-30,2021-11-30,0.0,1.0,Insulation by specialty sub; pricing based on current bid,305916.2,
PRJ-2021-291,PRJ-2021-291-SOV-03,1063796.73,8,8,3,5,1511.0,2028.92125,2021-03-19,2021-09-14,1116200.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-52403.27000000002,-0.04694792151944098
PRJ-2021-291,PRJ-2021-291-SOV-04,891255.2899999999,8,8,3,5,1525.0,951.0675000000001,2021-03-10,2021-09-20,935200.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-43944.71000000008,-0.04698963857998298
PRJ-2021-291,PRJ-2021-291-SOV-05,802923.46,7,7,2,3,2991.0,852.8814285714286,2021-05-19,2021-11-18,842500.0,0.9,Copper pricing based on current market rates,-39576.54000000004,-0.04697512166172111
PRJ-2021-291,PRJ-2021-291-SOV-06,574242.31,4,4,2,3,1407.0,1548.2424999999998,2021-05-16,2021-10-18,602500.0,0.9,Refrigerant pricing per current market; lineset routing direct,-28257.689999999944,-0.04690073029045634
PRJ-2021-291,PRJ-2021-291-SOV-07,2272083.02,7,7,3,6,100.0,153931.94571428574,2021-06-30,2022-02-20,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,2272083.02,
PRJ-2021-291,PRJ-2021-291-SOV-08,1980380.3800000001,5,5,1,4,325.0,192834.298,2021-06-21,2021-12-13,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1980380.3800000001,
PRJ-2021-291,PRJ-2021-291-SOV-09,1149830.8,8,8,2,4,101.0,26613.568750000002,2021-05-19,2022-02-11,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1149830.8,
PRJ-2021-291,PRJ-2021-291-SOV-10,1002770.61,5,5,2,3,184.0,9151.524,2022-01-17,2022-04-19,1052200.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-49429.390000000014,-0.046977181144269166
PRJ-2021-291,PRJ-2021-291-SOV-11,271124.53,8,8,1,4,273.0,1544.0362499999999,2021-11-25,2022-03-27,284400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-13275.469999999972,-0.046678867791842375
PRJ-2021-291,PRJ-2021-291-SOV-12,379266.04,4,4,2,2,1298.0,919.5799999999999,2021-10-13,2022-03-14,0.0,1.0,Insulation by specialty sub; pricing based on current bid,379266.04,
