project_id,sov_line_id,num_deliveries,num_unique_deliveries,num_material_categories,num_vendors,total_quantity,avg_unit_cost,total_material_cost,first_delivery_date,last_delivery_date
PRJ-2022-359,PRJ-2022-359-SOV-03,8,8,1,5,2247.0,149.1175,226382.06000000003,2022-02-25,2022-04-26
PRJ-2022-359,PRJ-2022-359-SOV-04,8,8,1,4,1221.0,1222.0200000000002,355408.25,2022-03-05,2022-04-29
PRJ-2022-359,PRJ-2022-359-SOV-05,3,3,1,3,886.0,4478.716666666666,277573.94,2022-03-24,2022-04-20
PRJ-2022-359,PRJ-2022-359-SOV-06,5,5,1,2,2529.0,240.788,144877.1,2022-04-05,2022-07-02
PRJ-2022-359,PRJ-2022-359-SOV-07,3,3,1,3,628.0,36071.399999999994,830700.7999999999,2022-04-28,2022-06-12
PRJ-2022-359,PRJ-2022-359-SOV-08,8,8,1,5,2483.0,8340.97125,624554.56,2022-04-07,2022-06-27
PRJ-2022-359,PRJ-2022-359-SOV-09,5,5,1,2,1446.0,6519.954,518584.02999999997,2022-03-20,2022-04-25
PRJ-2022-359,PRJ-2022-359-SOV-10,3,3,1,1,84.0,5545.44,193457.81,2022-06-21,2022-07-28
PRJ-2022-359,PRJ-2022-359-SOV-11,3,3,1,3,65.0,3084.7033333333334,119161.43999999999,2022-05-24,2022-07-25
PRJ-2022-359,PRJ-2022-359-SOV-12,4,4,1,2,1354.0,361.2,105024.79000000001,2022-05-05,2022-08-02
PRJ-2022-360,PRJ-2022-360-SOV-03,8,8,1,4,1584.0,1095.6074999999998,206336.44999999998,2022-04-28,2022-08-29
PRJ-2022-360,PRJ-2022-360-SOV-04,8,8,1,6,2014.0,173.3975,262659.4,2022-04-20,2022-11-02
PRJ-2022-360,PRJ-2022-360-SOV-05,7,7,1,5,1584.0,1589.5742857142855,271360.18,2022-08-13,2023-04-24
PRJ-2022-360,PRJ-2022-360-SOV-06,7,7,1,4,2638.0,548.6528571428572,188012.53000000003,2022-07-05,2023-02-06
PRJ-2022-360,PRJ-2022-360-SOV-07,6,6,1,4,963.0,20860.275,845717.81,2022-06-26,2023-03-02
PRJ-2022-360,PRJ-2022-360-SOV-08,5,5,1,3,47.0,69076.8,703076.8200000001,2022-10-14,2023-03-14
PRJ-2022-360,PRJ-2022-360-SOV-09,7,7,1,3,16.0,36511.47571428572,514809.3,2022-06-13,2023-04-29
PRJ-2022-360,PRJ-2022-360-SOV-10,4,4,1,3,117.0,3072.015,260547.86000000004,2022-12-20,2023-07-14
PRJ-2022-360,PRJ-2022-360-SOV-11,5,5,1,3,216.0,465.52,90812.87999999999,2023-06-13,2023-08-22
PRJ-2022-360,PRJ-2022-360-SOV-12,5,5,1,5,906.0,422.508,123460.76999999999,2023-02-17,2023-08-21
PRJ-2022-361,PRJ-2022-361-SOV-03,8,8,1,4,1735.0,415.20000000000005,272187.33999999997,2022-03-13,2022-08-07
PRJ-2022-361,PRJ-2022-361-SOV-04,7,7,1,5,1665.0,286.92,494882.67,2022-03-14,2022-07-15
PRJ-2022-361,PRJ-2022-361-SOV-05,6,6,1,4,2061.0,515.6383333333333,510014.52,2022-05-25,2022-11-28
PRJ-2022-361,PRJ-2022-361-SOV-06,7,7,1,4,2957.0,176.6014285714286,306533.3,2022-05-13,2023-01-02
PRJ-2022-361,PRJ-2022-361-SOV-07,6,6,1,4,1559.0,43195.71666666667,1114527.98,2022-04-16,2022-10-28
PRJ-2022-361,PRJ-2022-361-SOV-08,6,6,1,4,2224.0,22186.811666666665,1052130.2300000002,2022-07-05,2022-11-17
PRJ-2022-361,PRJ-2022-361-SOV-09,4,4,1,2,969.0,51132.0425,893183.34,2022-05-14,2022-09-05
PRJ-2022-361,PRJ-2022-361-SOV-10,5,5,1,4,205.0,1612.2199999999998,280546.32999999996,2022-10-09,2023-04-21
PRJ-2022-361,PRJ-2022-361-SOV-11,6,6,1,4,170.0,1746.1833333333334,157419.34000000003,2022-09-25,2023-01-13
PRJ-2022-361,PRJ-2022-361-SOV-12,8,8,1,5,3110.0,118.8825,237604.23,2022-08-16,2023-04-06
PRJ-2022-362,PRJ-2022-362-SOV-03,3,3,1,2,208.0,21540.693333333333,1124184.81,2022-04-20,2022-06-29
PRJ-2022-362,PRJ-2022-362-SOV-04,6,6,1,5,1364.0,887.3316666666666,971245.04,2022-04-12,2022-08-17
PRJ-2022-362,PRJ-2022-362-SOV-05,8,8,1,5,4984.0,616.585,778848.54,2022-06-13,2023-01-06
PRJ-2022-362,PRJ-2022-362-SOV-06,5,5,1,3,3067.0,128.89799999999997,386678.13,2022-06-14,2022-11-16
PRJ-2022-362,PRJ-2022-362-SOV-07,6,6,1,4,747.0,77789.62166666667,2578362.72,2022-07-03,2022-12-27
PRJ-2022-362,PRJ-2022-362-SOV-08,5,5,1,3,1028.0,113779.872,2053035.7899999998,2022-06-12,2022-10-14
PRJ-2022-362,PRJ-2022-362-SOV-09,4,4,1,4,665.0,33079.275,1421673.71,2022-06-23,2022-09-13
PRJ-2022-362,PRJ-2022-362-SOV-10,6,6,1,4,170.0,2975.413333333334,439016.85,2022-12-01,2023-03-06
PRJ-2022-362,PRJ-2022-362-SOV-11,4,4,1,2,102.0,4735.895,283706.43,2022-10-23,2023-02-02
PRJ-2022-362,PRJ-2022-362-SOV-12,3,3,1,3,430.0,6040.473333333332,400228.94999999995,2023-01-09,2023-03-28
PRJ-2022-363,PRJ-2022-363-SOV-03,7,7,1,4,1629.0,268.0085714285715,167308.84,2022-03-21,2022-06-19
PRJ-2022-363,PRJ-2022-363-SOV-04,7,7,1,5,1321.0,565.0628571428572,285448.5,2022-03-29,2022-07-09
PRJ-2022-363,PRJ-2022-363-SOV-05,5,5,1,4,1727.0,989.4739999999999,247655.93999999997,2022-04-28,2022-06-19
PRJ-2022-363,PRJ-2022-363-SOV-06,8,8,1,4,1898.0,361.80625000000003,77737.9,2022-05-05,2022-10-08
PRJ-2022-363,PRJ-2022-363-SOV-07,8,8,1,6,1760.0,27170.445,571500.63,2022-05-07,2022-10-10
PRJ-2022-363,PRJ-2022-363-SOV-08,8,8,1,4,1253.0,10678.015,482650.32,2022-05-09,2022-10-13
PRJ-2022-363,PRJ-2022-363-SOV-09,4,4,1,3,498.0,53281.77999999999,379775.43,2022-05-10,2022-10-04
PRJ-2022-363,PRJ-2022-363-SOV-10,3,3,1,3,127.0,2400.9233333333336,171744.44,2022-07-27,2022-10-31
PRJ-2022-363,PRJ-2022-363-SOV-11,5,5,1,5,267.0,451.05,87424.59999999999,2022-07-27,2022-11-18
PRJ-2022-363,PRJ-2022-363-SOV-12,8,8,1,4,1809.0,190.9025,100107.66,2022-08-09,2022-12-23
PRJ-2022-364,PRJ-2022-364-SOV-03,6,6,1,3,906.0,3245.365,756785.21,2022-04-01,2022-07-12
PRJ-2022-364,PRJ-2022-364-SOV-04,4,4,1,3,1285.0,511.135,601833.21,2022-04-16,2022-07-27
PRJ-2022-364,PRJ-2022-364-SOV-05,3,3,1,2,1264.0,3233.48,410012.71,2022-08-11,2022-12-24
PRJ-2022-364,PRJ-2022-364-SOV-06,7,7,1,5,1597.0,4471.342857142857,483892.77,2022-05-22,2022-12-08
PRJ-2022-364,PRJ-2022-364-SOV-07,6,6,1,4,384.0,103124.46500000001,2113260.2800000003,2022-05-26,2023-01-03
PRJ-2022-364,PRJ-2022-364-SOV-08,4,4,1,4,829.0,31155.672499999997,1244790.42,2022-07-02,2022-11-05
PRJ-2022-364,PRJ-2022-364-SOV-09,7,7,1,4,239.0,26411.375714285714,1102425.96,2022-06-14,2023-01-02
PRJ-2022-364,PRJ-2022-364-SOV-10,6,6,1,5,172.0,5514.311666666666,665599.1000000001,2022-09-01,2023-03-21
PRJ-2022-364,PRJ-2022-364-SOV-11,4,4,1,4,170.0,1648.755,151682.99000000002,2022-09-09,2022-10-09
PRJ-2022-364,PRJ-2022-364-SOV-12,4,4,1,3,516.0,2941.055,356619.44,2022-11-30,2023-02-23
PRJ-2022-365,PRJ-2022-365-SOV-03,6,6,1,5,1043.0,3931.396666666667,663448.38,2022-01-29,2022-05-31
PRJ-2022-365,PRJ-2022-365-SOV-04,3,3,1,2,864.0,2625.46,728167.41,2022-03-11,2022-06-01
PRJ-2022-365,PRJ-2022-365-SOV-05,5,5,1,4,1010.0,4087.334,527950.48,2022-03-18,2022-06-26
PRJ-2022-365,PRJ-2022-365-SOV-06,4,4,1,3,894.0,2621.0775,356249.91000000003,2022-02-28,2022-09-11
PRJ-2022-365,PRJ-2022-365-SOV-07,6,6,1,4,53.0,134423.925,2264853.87,2022-04-02,2022-08-25
PRJ-2022-365,PRJ-2022-365-SOV-08,4,4,1,3,1104.0,125109.7225,1981421.63,2022-04-13,2022-09-25
PRJ-2022-365,PRJ-2022-365-SOV-09,3,3,1,3,21.0,59436.46,1263899.47,2022-04-03,2022-06-17
PRJ-2022-365,PRJ-2022-365-SOV-10,5,5,1,3,108.0,6451.527999999999,547019.21,2022-06-15,2022-12-03
PRJ-2022-365,PRJ-2022-365-SOV-11,3,3,1,3,63.0,13084.26333333333,353062.9,2022-08-20,2022-12-16
PRJ-2022-365,PRJ-2022-365-SOV-12,6,6,1,5,3959.0,119.42166666666664,399468.16000000003,2022-06-06,2022-12-04
PRJ-2022-366,PRJ-2022-366-SOV-03,3,3,1,3,595.0,1282.8633333333335,237762.3,2022-04-26,2022-10-16
PRJ-2022-366,PRJ-2022-366-SOV-04,5,5,1,3,1204.0,406.146,354602.66,2022-04-23,2022-12-15
PRJ-2022-366,PRJ-2022-366-SOV-05,8,8,1,6,3611.0,214.86625,174082.47999999998,2022-07-25,2023-06-23
PRJ-2022-366,PRJ-2022-366-SOV-06,6,6,1,3,1759.0,520.4333333333334,137205.84,2022-08-05,2023-08-18
PRJ-2022-366,PRJ-2022-366-SOV-07,5,5,1,3,524.0,36018.174,980710.1600000001,2022-11-10,2023-05-14
PRJ-2022-366,PRJ-2022-366-SOV-08,8,8,1,5,1668.0,18187.09875,652909.59,2022-10-25,2023-07-08
PRJ-2022-366,PRJ-2022-366-SOV-09,6,6,1,5,47.0,14573.63833333333,456974.70999999996,2022-07-25,2023-10-07
PRJ-2022-366,PRJ-2022-366-SOV-10,5,5,1,4,219.0,5799.986,287518.87,2023-03-18,2024-02-25
PRJ-2022-366,PRJ-2022-366-SOV-11,7,7,1,5,337.0,568.0157142857144,159999.1,2023-03-14,2024-01-28
PRJ-2022-366,PRJ-2022-366-SOV-12,3,3,1,2,1099.0,702.4566666666666,183687.72,2023-03-30,2023-08-01
PRJ-2022-367,PRJ-2022-367-SOV-03,7,7,1,5,1130.0,718.9928571428572,263098.7,2022-04-10,2022-10-17
PRJ-2022-367,PRJ-2022-367-SOV-04,5,5,1,4,910.0,536.38,234202.83000000002,2022-05-26,2022-08-09
PRJ-2022-367,PRJ-2022-367-SOV-05,7,7,1,4,1919.0,1188.5900000000001,252598.9,2022-06-21,2023-05-05
PRJ-2022-367,PRJ-2022-367-SOV-06,4,4,1,4,1263.0,125.295,108149.03,2022-07-13,2023-05-02
PRJ-2022-367,PRJ-2022-367-SOV-07,6,6,1,5,458.0,16995.24166666667,689555.6299999999,2022-06-20,2022-12-22
PRJ-2022-367,PRJ-2022-367-SOV-08,4,4,1,4,712.0,36955.3325,412270.89,2022-08-30,2023-04-08
PRJ-2022-367,PRJ-2022-367-SOV-09,5,5,1,4,14.0,36182.726,454417.44999999995,2022-07-08,2023-05-06
PRJ-2022-367,PRJ-2022-367-SOV-10,8,8,1,5,243.0,581.50375,134076.82,2022-12-09,2023-07-15
PRJ-2022-367,PRJ-2022-367-SOV-11,8,8,1,5,359.0,340.51874999999995,77269.22,2022-11-19,2023-07-23
PRJ-2022-367,PRJ-2022-367-SOV-12,3,3,1,2,1037.0,812.4233333333333,99363.58,2022-11-06,2023-01-04
PRJ-2022-368,PRJ-2022-368-SOV-03,6,6,1,5,838.0,772.025,353106.29,2022-05-24,2022-10-03
PRJ-2022-368,PRJ-2022-368-SOV-04,6,6,1,3,1323.0,773.0183333333333,580931.9500000001,2022-04-20,2022-08-21
PRJ-2022-368,PRJ-2022-368-SOV-05,6,6,1,4,2323.0,640.975,468504.58,2022-07-08,2023-02-15
PRJ-2022-368,PRJ-2022-368-SOV-06,3,3,1,3,354.0,3128.2800000000007,182008.37,2022-10-23,2022-12-31
PRJ-2022-368,PRJ-2022-368-SOV-07,6,6,1,4,737.0,104641.48333333334,1538885.52,2022-07-04,2022-11-25
PRJ-2022-368,PRJ-2022-368-SOV-08,8,8,1,6,80.0,42986.62374999999,1139317.49,2022-08-13,2023-02-26
PRJ-2022-368,PRJ-2022-368-SOV-09,8,8,1,4,2064.0,5629.6225,560622.5,2022-06-24,2023-03-08
PRJ-2022-368,PRJ-2022-368-SOV-10,6,6,1,3,201.0,1332.5833333333333,294555.6,2022-11-22,2023-07-09
PRJ-2022-368,PRJ-2022-368-SOV-11,6,6,1,4,230.0,672.1850000000001,142774.51,2022-10-12,2023-06-12
PRJ-2022-368,PRJ-2022-368-SOV-12,4,4,1,3,565.0,1054.7124999999999,191591.38,2023-01-15,2023-06-10
PRJ-2022-369,PRJ-2022-369-SOV-03,4,4,1,2,971.0,1980.935,588770.8699999999,2022-02-07,2022-05-11
PRJ-2022-369,PRJ-2022-369-SOV-04,6,6,1,5,879.0,1251.1499999999999,708502.8099999999,2022-02-03,2022-06-16
PRJ-2022-369,PRJ-2022-369-SOV-05,6,6,1,5,1318.0,2386.681666666667,596174.28,2022-03-23,2022-11-08
PRJ-2022-369,PRJ-2022-369-SOV-06,6,6,1,4,3076.0,1578.5199999999998,428223.68999999994,2022-06-11,2022-10-26
PRJ-2022-369,PRJ-2022-369-SOV-07,5,5,1,3,367.0,207056.816,1719169.46,2022-04-06,2022-10-11
PRJ-2022-369,PRJ-2022-369-SOV-08,4,4,1,3,652.0,120144.3075,1269080.49,2022-04-30,2022-08-19
PRJ-2022-369,PRJ-2022-369-SOV-09,4,4,1,4,750.0,17638.7925,1175413.37,2022-05-06,2022-07-30
PRJ-2022-369,PRJ-2022-369-SOV-10,7,7,1,5,332.0,3187.3328571428574,540479.77,2022-09-02,2023-01-04
PRJ-2022-369,PRJ-2022-369-SOV-11,6,6,1,4,184.0,2255.3316666666665,288423.96,2022-08-07,2023-01-26
PRJ-2022-369,PRJ-2022-369-SOV-12,5,5,1,3,1082.0,409.80999999999995,200608.11,2022-08-01,2022-11-17
PRJ-2022-370,PRJ-2022-370-SOV-03,8,8,1,5,1888.0,91.63499999999999,108730.77,2022-04-10,2022-07-14
PRJ-2022-370,PRJ-2022-370-SOV-04,4,4,1,2,1164.0,193.3275,121848.48,2022-04-19,2022-06-29
PRJ-2022-370,PRJ-2022-370-SOV-05,7,7,1,4,2072.0,186.23714285714283,107350.08,2022-06-01,2022-10-10
PRJ-2022-370,PRJ-2022-370-SOV-06,3,3,1,3,1072.0,322.4866666666667,70332.01,2022-06-07,2022-09-30
PRJ-2022-370,PRJ-2022-370-SOV-07,8,8,1,6,1369.0,6778.205000000001,275449.02,2022-05-01,2022-08-18
PRJ-2022-370,PRJ-2022-370-SOV-08,6,6,1,4,1636.0,11455.995,286689.74,2022-05-01,2022-09-07
PRJ-2022-370,PRJ-2022-370-SOV-09,4,4,1,3,13.0,22050.975,177784.42,2022-05-14,2022-09-17
PRJ-2022-370,PRJ-2022-370-SOV-10,6,6,1,1,267.0,426.8866666666667,71659.28,2022-07-19,2022-12-11
PRJ-2022-370,PRJ-2022-370-SOV-11,3,3,1,3,138.0,487.29333333333335,48396.19,2022-07-20,2022-09-09
PRJ-2022-370,PRJ-2022-370-SOV-12,3,3,1,3,1064.0,65.68333333333334,56686.16,2022-08-28,2022-10-31
PRJ-2022-371,PRJ-2022-371-SOV-03,7,7,1,4,984.0,2160.862857142857,1256119.78,2022-06-13,2022-08-10
PRJ-2022-371,PRJ-2022-371-SOV-04,8,8,1,5,1679.0,4357.8025,2208448.18,2022-05-02,2022-07-16
PRJ-2022-371,PRJ-2022-371-SOV-05,3,3,1,3,1237.0,3516.7900000000004,1518604.5999999999,2022-06-20,2022-08-03
PRJ-2022-371,PRJ-2022-371-SOV-06,7,7,1,6,2327.0,3109.1714285714284,1015217.53,2022-06-17,2022-09-26
PRJ-2022-371,PRJ-2022-371-SOV-07,7,7,1,6,164.0,191560.67571428575,4424615.67,2022-06-22,2022-09-02
PRJ-2022-371,PRJ-2022-371-SOV-08,4,4,1,3,841.0,42774.0,3617673.59,2022-10-06,2022-10-21
PRJ-2022-371,PRJ-2022-371-SOV-09,4,4,1,3,49.0,216894.8475,2713294.64,2022-06-28,2022-10-31
PRJ-2022-371,PRJ-2022-371-SOV-10,8,8,1,5,271.0,5937.588750000001,905339.2000000001,2022-08-19,2022-12-24
PRJ-2022-371,PRJ-2022-371-SOV-11,5,5,1,4,244.0,2126.7120000000004,406837.74,2022-10-19,2022-12-17
PRJ-2022-371,PRJ-2022-371-SOV-12,4,4,1,4,1253.0,780.7475000000001,789861.94,2022-09-21,2022-12-27
PRJ-2022-372,PRJ-2022-372-SOV-03,3,3,1,3,1050.0,164.54333333333332,190356.81999999998,2022-03-09,2022-04-22
PRJ-2022-372,PRJ-2022-372-SOV-04,3,3,1,3,224.0,957.7966666666667,198250.85,2022-06-02,2022-09-03
PRJ-2022-372,PRJ-2022-372-SOV-05,8,8,1,5,2763.0,907.96875,297366.7299999999,2022-05-18,2023-04-04
PRJ-2022-372,PRJ-2022-372-SOV-06,8,8,1,4,1982.0,1033.6725,157579.19,2022-05-25,2023-04-16
PRJ-2022-372,PRJ-2022-372-SOV-07,7,7,1,5,16.0,61258.07714285714,879069.52,2022-06-10,2023-04-02
PRJ-2022-372,PRJ-2022-372-SOV-08,8,8,1,4,1733.0,16198.62625,620303.87,2022-04-23,2023-02-25
PRJ-2022-372,PRJ-2022-372-SOV-09,6,6,1,5,1425.0,29301.41166666667,405563.84,2022-05-11,2023-01-30
PRJ-2022-372,PRJ-2022-372-SOV-10,4,4,1,2,102.0,3225.57,213554.03,2023-01-30,2023-07-16
PRJ-2022-372,PRJ-2022-372-SOV-11,6,6,1,4,186.0,1135.9266666666667,110904.56,2022-10-20,2023-06-27
PRJ-2022-372,PRJ-2022-372-SOV-12,7,7,1,4,1407.0,298.92285714285714,114537.61,2022-10-08,2023-07-15
PRJ-2022-373,PRJ-2022-373-SOV-03,4,4,1,4,710.0,620.77,253551.91,2022-02-22,2022-05-16
PRJ-2022-373,PRJ-2022-373-SOV-04,4,4,1,3,844.0,487.10749999999996,218935.45,2022-03-18,2022-05-10
PRJ-2022-373,PRJ-2022-373-SOV-05,4,4,1,2,1161.0,526.2975,153510.53999999998,2022-05-25,2022-09-02
PRJ-2022-373,PRJ-2022-373-SOV-06,4,4,1,3,1393.0,2139.7,92656.88,2022-07-01,2022-08-30
PRJ-2022-373,PRJ-2022-373-SOV-07,6,6,1,2,72.0,42548.17833333334,723165.0700000001,2022-03-24,2022-08-29
PRJ-2022-373,PRJ-2022-373-SOV-08,3,3,1,2,13.0,133655.37333333332,713675.54,2022-04-23,2022-08-08
PRJ-2022-373,PRJ-2022-373-SOV-09,4,4,1,3,11.0,44744.735,473730.69999999995,2022-05-17,2022-08-14
PRJ-2022-373,PRJ-2022-373-SOV-10,7,7,1,6,241.0,465.48428571428576,124525.22999999998,2022-06-10,2022-09-21
PRJ-2022-373,PRJ-2022-373-SOV-11,4,4,1,3,187.0,653.5249999999999,70927.31,2022-07-03,2022-08-07
PRJ-2022-373,PRJ-2022-373-SOV-12,4,4,1,4,2293.0,971.8575,106832.69,2022-07-02,2022-11-02
PRJ-2022-374,PRJ-2022-374-SOV-03,6,6,1,4,658.0,649.4983333333333,255068.98,2022-04-16,2022-08-26
PRJ-2022-374,PRJ-2022-374-SOV-04,6,6,1,5,1190.0,612.4766666666666,215735.2,2022-05-12,2022-09-08
PRJ-2022-374,PRJ-2022-374-SOV-05,8,8,1,3,3719.0,735.5575,188486.51,2022-05-17,2022-12-25
PRJ-2022-374,PRJ-2022-374-SOV-06,5,5,1,3,2215.0,118.21399999999998,145159.99,2022-05-28,2022-11-09
PRJ-2022-374,PRJ-2022-374-SOV-07,8,8,1,4,37.0,38149.54624999999,524727.0099999999,2022-08-15,2022-12-07
PRJ-2022-374,PRJ-2022-374-SOV-08,3,3,1,2,63.0,13648.346666666666,418187.58,2022-08-05,2022-11-17
PRJ-2022-374,PRJ-2022-374-SOV-09,5,5,1,3,1149.0,11236.072,241313.35,2022-07-05,2022-12-01
PRJ-2022-374,PRJ-2022-374-SOV-10,8,8,1,4,235.0,647.32125,111639.51000000001,2022-09-18,2023-04-14
PRJ-2022-374,PRJ-2022-374-SOV-11,3,3,1,3,65.0,1097.21,59279.08,2022-11-17,2023-04-21
PRJ-2022-374,PRJ-2022-374-SOV-12,7,7,1,4,1964.0,75.86142857142855,77758.17,2022-10-03,2023-05-11
PRJ-2022-375,PRJ-2022-375-SOV-03,7,7,1,3,1770.0,305.02,384256.04999999993,2022-04-04,2022-11-28
PRJ-2022-375,PRJ-2022-375-SOV-04,7,7,1,3,1254.0,658.3171428571429,572102.75,2022-04-04,2022-11-06
PRJ-2022-375,PRJ-2022-375-SOV-05,6,6,1,3,1657.0,1070.2516666666668,285006.1,2022-06-28,2023-05-01
PRJ-2022-375,PRJ-2022-375-SOV-06,6,6,1,3,2612.0,501.68833333333333,222940.25,2022-08-29,2023-04-07
PRJ-2022-375,PRJ-2022-375-SOV-07,7,7,1,5,1003.0,33276.31999999999,1394699.06,2022-06-22,2023-06-19
PRJ-2022-375,PRJ-2022-375-SOV-08,3,3,1,2,63.0,25090.913333333334,926366.38,2022-08-08,2023-04-25
PRJ-2022-375,PRJ-2022-375-SOV-09,8,8,1,4,2151.0,9869.333750000002,477562.11000000004,2022-06-25,2023-06-21
PRJ-2022-375,PRJ-2022-375-SOV-10,3,3,1,3,92.0,4049.22,257026.15000000002,2023-01-11,2023-09-13
PRJ-2022-375,PRJ-2022-375-SOV-11,3,3,1,3,236.0,725.23,169874.39,2023-05-07,2023-08-30
PRJ-2022-375,PRJ-2022-375-SOV-12,6,6,1,3,2582.0,89.97166666666665,182492.25,2022-12-18,2023-11-10
PRJ-2022-376,PRJ-2022-376-SOV-03,8,8,1,5,1256.0,1713.9924999999998,1357358.1099999999,2022-02-18,2022-09-26
PRJ-2022-376,PRJ-2022-376-SOV-04,8,8,1,5,1209.0,3212.2025000000003,1482615.0199999998,2022-02-28,2022-10-21
PRJ-2022-376,PRJ-2022-376-SOV-05,6,6,1,4,1644.0,4314.46,869169.2200000001,2022-12-09,2023-06-07
PRJ-2022-376,PRJ-2022-376-SOV-06,5,5,1,4,1681.0,1824.562,619599.4099999999,2022-08-01,2023-02-12
PRJ-2022-376,PRJ-2022-376-SOV-07,8,8,1,4,78.0,221745.78499999997,3818858.92,2022-05-29,2023-04-14
PRJ-2022-376,PRJ-2022-376-SOV-08,8,8,1,4,1174.0,121040.10624999998,3105833.6300000004,2022-10-20,2023-05-24
PRJ-2022-376,PRJ-2022-376-SOV-09,8,8,1,4,303.0,60472.08625,1824105.46,2022-05-13,2023-05-25
PRJ-2022-376,PRJ-2022-376-SOV-10,4,4,1,3,211.0,4377.6675000000005,939050.02,2023-01-29,2023-10-20
PRJ-2022-376,PRJ-2022-376-SOV-11,7,7,1,3,197.0,2804.5428571428574,452695.27999999997,2023-02-04,2023-09-14
PRJ-2022-376,PRJ-2022-376-SOV-12,8,8,1,5,1786.0,2741.5299999999997,741314.54,2023-01-17,2023-07-29
PRJ-2022-377,PRJ-2022-377-SOV-03,6,6,1,5,661.0,1312.8950000000002,347734.92,2022-03-23,2022-06-15
PRJ-2022-377,PRJ-2022-377-SOV-04,7,7,1,3,1530.0,378.2842857142858,422966.21,2022-03-07,2022-06-16
PRJ-2022-377,PRJ-2022-377-SOV-05,7,7,1,4,1831.0,984.9857142857143,362188.63,2022-04-27,2022-09-18
PRJ-2022-377,PRJ-2022-377-SOV-06,3,3,1,3,451.0,2183.353333333333,140876.72,2022-05-11,2022-06-03
PRJ-2022-377,PRJ-2022-377-SOV-07,5,5,1,2,318.0,54366.84800000001,1058303.45,2022-04-09,2022-08-24
PRJ-2022-377,PRJ-2022-377-SOV-08,7,7,1,5,1947.0,23237.23285714286,557019.56,2022-05-20,2022-09-05
PRJ-2022-377,PRJ-2022-377-SOV-09,5,5,1,4,1177.0,30933.516000000003,595074.9,2022-05-10,2022-09-10
PRJ-2022-377,PRJ-2022-377-SOV-10,4,4,1,3,108.0,1939.4650000000001,186290.27999999997,2022-07-22,2022-12-06
PRJ-2022-377,PRJ-2022-377-SOV-11,4,4,1,4,39.0,3375.1725,106847.38,2022-09-17,2022-12-11
PRJ-2022-377,PRJ-2022-377-SOV-12,4,4,1,3,1738.0,399.1275,139559.47,2022-10-01,2022-12-09
PRJ-2022-378,PRJ-2022-378-SOV-03,6,6,1,3,1036.0,756.145,382691.50000000006,2022-03-23,2022-04-12
PRJ-2022-378,PRJ-2022-378-SOV-04,5,5,1,4,1240.0,237.61400000000003,313212.19,2022-03-27,2022-05-06
PRJ-2022-378,PRJ-2022-378-SOV-05,3,3,1,3,483.0,1003.3800000000001,295729.93,2022-04-14,2022-05-31
PRJ-2022-378,PRJ-2022-378-SOV-06,3,3,1,3,1169.0,204.00333333333333,156161.27000000002,2022-04-21,2022-06-28
PRJ-2022-378,PRJ-2022-378-SOV-07,6,6,1,5,257.0,40516.396666666675,1105653.73,2022-03-23,2022-05-08
PRJ-2022-378,PRJ-2022-378-SOV-08,7,7,1,4,759.0,44680.58571428572,676806.7200000001,2022-04-07,2022-06-22
PRJ-2022-378,PRJ-2022-378-SOV-09,3,3,1,2,32.0,52375.486666666664,513232.30999999994,2022-04-23,2022-05-09
PRJ-2022-378,PRJ-2022-378-SOV-10,5,5,1,3,309.0,929.576,296433.09,2022-05-08,2022-07-24
PRJ-2022-378,PRJ-2022-378-SOV-11,6,6,1,4,238.0,708.605,104575.4,2022-05-20,2022-07-28
PRJ-2022-378,PRJ-2022-378-SOV-12,3,3,1,1,304.0,667.1,158544.93,2022-05-25,2022-07-10
PRJ-2022-379,PRJ-2022-379-SOV-03,3,3,1,2,315.0,2225.1666666666665,431594.57,2022-03-05,2022-08-01
PRJ-2022-379,PRJ-2022-379-SOV-04,7,7,1,5,1125.0,701.3714285714286,427510.88999999996,2022-03-11,2022-08-03
PRJ-2022-379,PRJ-2022-379-SOV-05,4,4,1,3,248.0,2257.0925,399793.35,2022-05-03,2022-12-18
PRJ-2022-379,PRJ-2022-379-SOV-06,4,4,1,1,1208.0,208.53,169121.95,2022-04-27,2022-10-28
PRJ-2022-379,PRJ-2022-379-SOV-07,8,8,1,4,654.0,30974.587499999998,1327737.7999999998,2022-06-03,2022-08-16
PRJ-2022-379,PRJ-2022-379-SOV-08,5,5,1,4,382.0,76389.394,749125.78,2022-04-27,2022-12-23
PRJ-2022-379,PRJ-2022-379-SOV-09,3,3,1,2,8.0,108923.52333333333,846940.1699999999,2022-09-27,2022-12-18
PRJ-2022-379,PRJ-2022-379-SOV-10,8,8,1,5,280.0,1235.72375,275809.76,2022-08-28,2023-03-28
PRJ-2022-379,PRJ-2022-379-SOV-11,4,4,1,2,154.0,1208.4775,145016.06,2022-10-01,2023-02-23
PRJ-2022-379,PRJ-2022-379-SOV-12,8,8,1,4,3134.0,202.41,195879.58000000002,2022-08-21,2023-02-26
PRJ-2022-380,PRJ-2022-380-SOV-03,5,5,1,3,1035.0,2257.3239999999996,829635.9299999999,2022-04-24,2022-08-18
PRJ-2022-380,PRJ-2022-380-SOV-04,6,6,1,4,1391.0,1850.9550000000002,617694.55,2022-03-30,2022-09-22
