project_id,week_start,total_cost,week_change,pct_change
PRJ-2020-169,2020-06-01,252583.92999999996,-57759.30000000002,-0.18611425807484192
PRJ-2020-169,2020-06-08,300748.82,48164.89000000004,0.1906886554500916
PRJ-2020-169,2020-06-15,249215.63,-51533.19,-0.17134959997515536
PRJ-2020-169,2020-06-22,494309.05999999994,245093.42999999993,0.9834593038967898
PRJ-2020-169,2020-06-29,333239.68000000005,-161069.3799999999,-0.32584751734066925
PRJ-2020-169,2020-07-06,83108.91999999998,-250130.76000000007,-0.7506031694664934
PRJ-2020-169,2020-07-13,45135.619999999995,-37973.29999999999,-0.456910040462564
PRJ-2020-169,2020-07-20,708152.79,663017.17,14.689444168486
PRJ-2020-169,2020-07-27,185689.59,-522463.20000000007,-0.7377831555249539
PRJ-2020-169,2020-08-03,351445.3,165755.71,0.8926494479308182
PRJ-2020-169,2020-08-10,26553.459999999995,-324891.83999999997,-0.9244449705259964
PRJ-2020-169,2020-08-17,38074.65999999999,11521.199999999993,0.43388695861104337
PRJ-2020-169,2020-08-24,168358.68,130284.02,3.4218038979205603
PRJ-2020-169,2020-08-31,32362.109999999993,-135996.57,-0.8077787851508459
PRJ-2020-169,2020-09-07,31224.46999999999,-1137.640000000003,-0.035153455692475036
PRJ-2020-169,2020-09-14,21825.419999999995,-9399.049999999996,-0.3010155176372889
PRJ-2020-169,2020-09-21,81248.03,59422.61,2.722633058149626
PRJ-2020-169,2020-09-28,14364.270000000002,-66883.76,-0.8232046980092932
PRJ-2020-169,2020-10-05,35892.56,21528.289999999994,1.4987388847466658
PRJ-2020-169,2020-10-12,20067.850000000002,-15824.709999999995,-0.4408910927501409
PRJ-2020-169,2020-10-19,26752.35,6684.499999999996,0.33309497529630705
PRJ-2020-169,2020-10-26,17093.84,-9658.509999999998,-0.36103407738011795
PRJ-2020-169,2020-11-02,17589.619999999995,495.7799999999952,0.029003430475539445
PRJ-2020-169,2020-11-09,17153.390000000003,-436.2299999999923,-0.024800422067105053
PRJ-2020-169,2020-11-16,17210.1,56.70999999999549,0.003306052039858913
PRJ-2020-169,2020-11-23,11137.27,-6072.829999999998,-0.3528643064247156
PRJ-2020-221,2020-02-03,8399.69,,
PRJ-2020-221,2020-02-10,11060.74,2661.0499999999993,0.31680335821917227
PRJ-2020-221,2020-02-17,11832.12,771.380000000001,0.06974036095234144
PRJ-2020-221,2020-02-24,16999.04,5166.92,0.4366859024418278
PRJ-2020-221,2020-03-02,13976.009999999998,-3023.0300000000025,-0.1778353365837131
PRJ-2020-221,2020-03-09,14859.420000000002,883.4100000000035,0.06320902746921357
PRJ-2020-221,2020-03-16,12110.54,-2748.880000000001,-0.18499241558553434
PRJ-2020-221,2020-03-23,10519.740000000002,-1590.7999999999993,-0.13135665296510304
PRJ-2020-221,2020-03-30,12131.419999999998,1611.6799999999967,0.15320530735550464
PRJ-2020-221,2020-04-06,11217.56,-913.8599999999988,-0.07533001083137826
PRJ-2020-221,2020-04-13,138021.02,126803.45999999999,11.304014420248253
PRJ-2020-221,2020-04-20,11623.060000000001,-126397.95999999999,-0.9157877546478066
PRJ-2020-221,2020-04-27,103497.95000000001,91874.89000000001,7.904535466563883
PRJ-2020-221,2020-05-04,48567.60999999997,-54930.34000000004,-0.530738434915861
PRJ-2020-221,2020-05-11,47349.51999999997,-1218.0900000000038,-0.025080295283214565
PRJ-2020-221,2020-05-18,54609.06999999996,7259.549999999996,0.1533183440930341
PRJ-2020-221,2020-05-25,52948.02999999998,-1661.0399999999863,-0.03041692524703291
PRJ-2020-221,2020-06-01,37537.459999999985,-15410.569999999992,-0.29105086629285354
PRJ-2020-221,2020-06-08,87724.99999999997,50187.539999999986,1.336998827304778
PRJ-2020-221,2020-06-15,53967.13999999996,-33757.86000000001,-0.3848145910515819
PRJ-2020-221,2020-06-22,54852.25999999999,885.1200000000244,0.016401091479000464
PRJ-2020-221,2020-06-29,93406.81,38554.55000000001,0.7028798813394384
PRJ-2020-221,2020-07-06,51562.14999999998,-41844.66000000002,-0.44798296826537615
PRJ-2020-221,2020-07-13,151530.41999999998,99968.27,1.9387917299802286
PRJ-2020-221,2020-07-20,216915.67999999996,65385.25999999998,0.43149923295929615
PRJ-2020-221,2020-07-27,607181.54,390265.8600000001,1.7991592862258743
PRJ-2020-221,2020-08-03,51846.35999999997,-555335.18,-0.9146114356506952
PRJ-2020-221,2020-08-10,43882.32999999997,-7964.029999999999,-0.15360827645373762
PRJ-2020-221,2020-08-17,393462.75999999995,349580.43,7.966314231719241
PRJ-2020-221,2020-08-24,55519.56999999996,-337943.19,-0.8588949815733515
PRJ-2020-221,2020-08-31,192841.89999999997,137322.33000000002,2.473404062747606
PRJ-2020-221,2020-09-07,39896.059999999976,-152945.84,-0.7931151891782855
PRJ-2020-221,2020-09-14,502887.80999999994,462991.74999999994,11.604949210523552
PRJ-2020-221,2020-09-21,51895.12999999998,-450992.67999999993,-0.8968057507697392
PRJ-2020-221,2020-09-28,51595.35999999997,-299.77000000001135,-0.0057764572513839246
PRJ-2020-221,2020-10-05,42611.629999999976,-8983.729999999996,-0.1741189517817106
PRJ-2020-221,2020-10-12,56978.02999999996,14366.399999999987,0.3371473937983596
PRJ-2020-221,2020-10-19,47651.89999999998,-9326.129999999983,-0.1636794041492833
PRJ-2020-221,2020-10-26,72300.74999999997,24648.84999999999,0.5172689861264714
PRJ-2020-221,2020-11-02,902695.0700000001,830394.3200000001,11.485279474970874
PRJ-2020-221,2020-11-09,45211.059999999976,-857484.0100000001,-0.9499154681325557
PRJ-2020-221,2020-11-16,41372.04999999998,-3839.0099999999948,-0.08491307215535307
PRJ-2020-221,2020-11-23,201411.78999999998,160039.74,3.8683057764843674
PRJ-2020-221,2020-11-30,48717.259999999995,-152694.52999999997,-0.7581211109836221
PRJ-2020-221,2020-12-07,68722.72999999997,20005.469999999972,0.4106443999518851
PRJ-2020-221,2020-12-14,38860.36999999997,-29862.359999999993,-0.43453395987033705
PRJ-2020-221,2020-12-21,319756.08,280895.71,7.228333389517398
PRJ-2020-221,2020-12-28,76376.37999999998,-243379.70000000004,-0.7611417427934444
PRJ-2020-221,2021-01-04,54314.91999999996,-22061.460000000014,-0.2888518675538173
PRJ-2020-221,2021-01-11,85789.60999999996,31474.689999999995,0.5794851580376077
PRJ-2020-221,2021-01-18,67682.85999999996,-18106.75,-0.21105994070843787
PRJ-2020-221,2021-01-25,410823.85,343140.99,5.06983584913522
PRJ-2020-221,2021-02-01,362202.81999999995,-48621.03000000003,-0.11835006657963025
PRJ-2020-221,2021-02-08,40107.92999999997,-322094.88999999996,-0.8892666545224579
PRJ-2020-221,2021-02-15,139534.22999999998,99426.30000000002,2.4789686229132264
PRJ-2020-221,2021-02-22,76725.13999999998,-62809.09,-0.45013392054408446
PRJ-2020-221,2021-03-01,189845.24,113120.1,1.474355081007347
PRJ-2020-221,2021-03-08,449579.88,259734.64,1.3681388061138642
PRJ-2020-221,2021-03-15,49484.449999999975,-400095.43000000005,-0.8899317958801894
PRJ-2020-221,2021-03-22,57544.529999999984,8060.080000000009,0.1628810666785225
PRJ-2020-221,2021-03-29,113717.89999999997,56173.36999999998,0.9761721922135779
PRJ-2020-221,2021-04-05,81084.86999999997,-32633.03,-0.2869647610446553
PRJ-2020-221,2021-04-12,115332.31999999998,34247.45000000001,0.4223654795278087
PRJ-2020-221,2021-04-19,26894.199999999993,-88438.11999999998,-0.7668112459716409
PRJ-2020-221,2021-04-26,22332.600000000002,-4561.599999999991,-0.1696127789634937
PRJ-2020-221,2021-05-03,19181.64,-3150.9600000000028,-0.14109239407861165
PRJ-2020-221,2021-05-10,21825.730000000003,2644.090000000004,0.13784483495676095
PRJ-2020-221,2021-05-17,55415.21000000001,33589.48,1.538985408506382
PRJ-2020-221,2021-05-24,18582.219999999998,-36832.990000000005,-0.6646729300493492
PRJ-2020-221,2021-05-31,174155.97999999998,155573.75999999998,8.37218373262183
PRJ-2020-221,2021-06-07,16482.84,-157673.13999999998,-0.9053558769558185
PRJ-2020-221,2021-06-14,97846.95999999999,81364.12,4.936292532112184
PRJ-2020-221,2021-06-21,14411.599999999999,-83435.35999999999,-0.8527128487180388
PRJ-2020-221,2021-06-28,24908.52999999999,10496.929999999993,0.7283667323544918
PRJ-2020-221,2021-07-05,19917.38,-4991.1499999999905,-0.20037914722386235
PRJ-2020-221,2021-07-12,18182.67,-1734.7100000000028,-0.08709529064565734
PRJ-2020-221,2021-07-19,16962.42,-1220.25,-0.06711060586811508
PRJ-2020-221,2021-07-26,22551.640000000003,5589.220000000005,0.3295060492547647
PRJ-2020-221,2021-08-02,18652.689999999995,-3898.950000000008,-0.17288986521601124
PRJ-2020-221,2021-08-09,15158.000000000002,-3494.6899999999932,-0.1873558183832999
PRJ-2020-221,2021-08-16,20652.979999999996,5494.979999999994,0.36251352421163696
PRJ-2020-221,2021-08-23,18276.239999999998,-2376.739999999998,-0.11507976088680658
PRJ-2020-221,2021-08-30,21403.779999999995,3127.5399999999972,0.1711260084131089
PRJ-2020-221,2021-09-06,15373.460000000001,-6030.319999999994,-0.28174088875890124
PRJ-2021-252,2021-03-08,6726.719999999999,,
PRJ-2021-252,2021-03-15,12187.68,5460.960000000001,0.8118310261167406
PRJ-2021-252,2021-03-22,14834.88,2647.199999999999,0.21720294592572162
PRJ-2021-252,2021-03-29,223081.04,208246.16,14.037603270130935
PRJ-2021-252,2021-04-05,14059.680000000004,-209021.36000000002,-0.9369750114128929
PRJ-2021-252,2021-04-12,10523.44,-3536.2400000000034,-0.25151639297622724
PRJ-2021-252,2021-04-19,12904.599999999999,2381.159999999998,0.22627201751518494
PRJ-2021-252,2021-04-26,40588.99,27684.39,2.1453117492987
PRJ-2021-252,2021-05-03,27374.259999999995,-13214.730000000003,-0.32557425055415284
PRJ-2021-252,2021-05-10,217650.66999999998,190276.40999999997,6.950924335488887
PRJ-2021-252,2021-05-17,364103.79,146453.12,0.6728815491355943
PRJ-2021-252,2021-05-24,26676.169999999984,-337427.62,-0.9267347093530667
PRJ-2021-252,2021-05-31,1143820.1600000001,1117143.9900000002,41.87797536153057
PRJ-2021-252,2021-06-07,258793.83999999997,-885026.3200000002,-0.7737460406363182
PRJ-2021-252,2021-06-14,549930.78,291136.94000000006,1.124976313191999
PRJ-2021-252,2021-06-21,397976.49999999994,-151954.2800000001,-0.2763152846254579
PRJ-2021-252,2021-06-28,28400.139999999996,-369576.3599999999,-0.928638650774606
PRJ-2021-252,2021-07-05,67497.15,39097.009999999995,1.376648495394741
PRJ-2021-252,2021-07-12,418486.58,350989.43000000005,5.2000629656215125
PRJ-2021-252,2021-07-19,232231.63,-186254.95,-0.4450679159173993
PRJ-2021-252,2021-07-26,130085.76,-102145.87000000001,-0.43984477911126924
PRJ-2021-252,2021-08-02,319581.21,189495.45,1.4566963363245908
PRJ-2021-252,2021-08-09,657611.7000000001,338030.49000000005,1.0577295517468002
PRJ-2021-252,2021-08-16,41311.029999999984,-616300.67,-0.9371802083205028
PRJ-2021-252,2021-08-23,730947.91,689636.88,16.693771130857794
PRJ-2021-252,2021-08-30,838656.6200000001,107708.71000000008,0.1473548368173049
PRJ-2021-252,2021-09-06,198072.06999999998,-640584.5500000002,-0.7638222065188015
PRJ-2021-252,2021-09-13,41204.28999999999,-156867.77999999997,-0.7919732448901048
PRJ-2021-252,2021-09-20,252535.54,211331.25,5.128865222529014
PRJ-2021-252,2021-09-27,171272.5,-81263.04000000001,-0.32178852925018003
PRJ-2021-252,2021-10-04,29699.75,-141572.75,-0.8265935862441431
PRJ-2021-252,2021-10-11,83655.98999999999,53956.23999999999,1.8167237097955367
PRJ-2021-252,2021-10-18,25790.03999999999,-57865.95,-0.6917131696128395
PRJ-2021-252,2021-10-25,62594.61999999999,36804.58,1.427085029724654
PRJ-2021-252,2021-11-01,267847.58999999997,205252.96999999997,3.2790832502857277
PRJ-2021-252,2021-11-08,31840.91999999999,-236006.66999999998,-0.8811229923703999
PRJ-2021-252,2021-11-15,28391.149999999994,-3449.769999999997,-0.10834391719837234
PRJ-2021-252,2021-11-22,30293.699999999997,1902.550000000003,0.06701207946842602
PRJ-2021-252,2021-11-29,30444.55999999999,150.8599999999933,0.004979913315309563
PRJ-2021-252,2021-12-06,23903.179999999993,-6541.379999999997,-0.21486203118061156
PRJ-2021-252,2021-12-13,15448.880000000003,-8454.29999999999,-0.3536893417528543
PRJ-2021-252,2021-12-20,104681.42000000001,89232.54000000001,5.775987644411763
PRJ-2021-252,2021-12-27,20040.420000000002,-84641.00000000001,-0.8085580038941008
PRJ-2021-252,2022-01-03,203594.74000000002,183554.32,9.159205246197434
PRJ-2021-252,2022-01-10,18668.89,-184925.85000000003,-0.9083036722854432
PRJ-2021-252,2022-01-17,18189.74,-479.1499999999978,-0.02566569303263332
PRJ-2021-252,2022-01-24,25709.760000000002,7520.02,0.41342097248228943
PRJ-2021-252,2022-01-31,16136.390000000001,-9573.37,-0.37236325815565763
PRJ-2021-252,2022-02-07,18308.239999999998,2171.8499999999967,0.13459330122784566
PRJ-2021-252,2022-02-14,18617.27,309.0300000000025,0.016879284955845154
PRJ-2021-252,2022-02-21,16758.250000000004,-1859.0199999999968,-0.09985459737115038
PRJ-2021-252,2022-02-28,18026.989999999998,1268.7399999999943,0.07570838243850009
PRJ-2021-252,2022-03-07,20731.02,2704.0300000000025,0.14999897376101073
PRJ-2021-267,2021-01-25,5128.65,,
PRJ-2021-267,2021-02-01,11559.69,6431.040000000001,1.2539440203562344
PRJ-2021-267,2021-02-08,18961.620000000003,7401.930000000002,0.6403225346008415
PRJ-2021-267,2021-02-15,14455.13,-4506.490000000003,-0.2376637650158585
PRJ-2021-267,2021-02-22,8913.32,-5541.8099999999995,-0.3833801563873863
PRJ-2021-267,2021-03-01,120858.41,111945.09,12.559303379661001
PRJ-2021-267,2021-03-08,13040.160000000002,-107818.25,-0.8921038262873059
PRJ-2021-267,2021-03-15,16472.8,3432.6399999999976,0.2632360339136941
PRJ-2021-267,2021-03-22,15297.890000000001,-1174.909999999998,-0.07132424360157338
PRJ-2021-267,2021-03-29,70451.35,55153.46000000001,3.605298508487118
PRJ-2021-267,2021-04-05,71364.26000000001,912.9100000000035,0.012958019966970163
PRJ-2021-267,2021-04-12,104567.96,33203.7,0.46527071113747964
PRJ-2021-267,2021-04-19,10887.5,-93680.46,-0.89588110928051
PRJ-2021-267,2021-04-26,40416.96000000001,29529.460000000006,2.7122351320321476
PRJ-2021-267,2021-05-03,12870.24,-27546.72000000001,-0.6815633832925585
PRJ-2021-267,2021-05-10,102786.38,89916.14,6.986360782704907
PRJ-2021-267,2021-05-17,223423.89999999997,120637.51999999996,1.1736722316711607
PRJ-2021-267,2021-05-24,41165.05999999998,-182258.83999999997,-0.8157535518805284
PRJ-2021-267,2021-05-31,45806.959999999955,4641.899999999972,0.11276310541026721
PRJ-2021-267,2021-06-07,277517.63,231710.67000000004,5.058416231943798
PRJ-2021-267,2021-06-14,101133.80999999998,-176383.82,-0.6355769901897764
PRJ-2021-267,2021-06-21,168557.59999999998,67423.79,0.6666790265293081
PRJ-2021-267,2021-06-28,108705.20999999996,-59852.390000000014,-0.3550856799100131
PRJ-2021-267,2021-07-05,72996.42999999995,-35708.78000000001,-0.3284918910510363
PRJ-2021-267,2021-07-12,378861.37999999995,305864.95,4.190135736775075
PRJ-2021-267,2021-07-19,43775.269999999975,-335086.11,-0.8844557077842033
PRJ-2021-267,2021-07-26,44654.12999999998,878.8600000000079,0.02007663230860731
PRJ-2021-267,2021-08-02,106493.42999999998,61839.299999999996,1.384850628598072
PRJ-2021-267,2021-08-09,45161.799999999974,-61331.630000000005,-0.5759193783128219
PRJ-2021-267,2021-08-16,39977.849999999984,-5183.94999999999,-0.11478616884180863
PRJ-2021-267,2021-08-23,41741.82999999997,1763.9799999999886,0.044123933628246376
PRJ-2021-267,2021-08-30,39212.769999999975,-2529.0599999999977,-0.060588143835572116
PRJ-2021-267,2021-09-06,291265.70999999996,252052.94,6.427827975427397
PRJ-2021-267,2021-09-13,112991.53999999998,-178274.16999999998,-0.6120671396574626
PRJ-2021-267,2021-09-20,44464.35999999999,-68527.18,-0.6064806267796687
PRJ-2021-267,2021-09-27,43831.58999999999,-632.7700000000041,-0.014230948112151039
PRJ-2021-267,2021-10-04,157986.33999999997,114154.74999999997,2.6043944561445294
PRJ-2021-267,2021-10-11,128804.87999999998,-29181.459999999992,-0.18470875393404265
PRJ-2021-267,2021-10-18,102206.33999999997,-26598.540000000008,-0.20650257971592392
PRJ-2021-267,2021-10-25,273078.33999999997,170872.0,1.6718336651131431
PRJ-2021-267,2021-11-01,44316.62999999997,-228761.71,-0.8377145913513317
PRJ-2021-267,2021-11-08,127076.52999999997,82759.9,1.867468261914321
PRJ-2021-267,2021-11-15,64992.08999999997,-62084.44,-0.4885594531106571
PRJ-2021-267,2021-11-22,46019.31999999999,-18972.769999999975,-0.2919242941717982
PRJ-2021-267,2021-11-29,43430.25999999998,-2589.060000000012,-0.056260283724314325
PRJ-2021-267,2021-12-06,74483.84999999998,31053.589999999997,0.7150219685537229
PRJ-2021-267,2021-12-13,51530.75999999997,-22953.090000000004,-0.3081619706822353
PRJ-2021-267,2021-12-20,47046.63999999998,-4484.119999999995,-0.08701831682668755
PRJ-2021-267,2021-12-27,387732.97,340686.33,7.241459326319588
PRJ-2021-267,2022-01-03,40936.46999999998,-346796.5,-0.8944209722479881
PRJ-2021-267,2022-01-10,54901.29999999995,13964.829999999973,0.34113420136127953
PRJ-2021-267,2022-01-17,186213.93999999997,131312.64,2.3917947298151434
PRJ-2021-267,2022-01-24,65280.659999999974,-120933.28,-0.6494319383393102
PRJ-2021-267,2022-01-31,39047.07999999999,-26233.579999999987,-0.401858375819117
PRJ-2021-267,2022-02-07,51665.68999999998,12618.609999999993,0.3231639856296552
PRJ-2021-267,2022-02-14,540150.5,488484.81,9.454723434449441
PRJ-2021-267,2022-02-21,50177.799999999974,-489972.7,-0.9071040385966505
PRJ-2021-267,2022-02-28,56464.809999999976,6287.010000000002,0.12529465221671746
PRJ-2021-267,2022-03-07,49898.269999999975,-6566.540000000001,-0.11629437874669203
PRJ-2021-267,2022-03-14,53306.509999999966,3408.2399999999907,0.06830377085217569
PRJ-2021-267,2022-03-21,49154.74999999997,-4151.759999999995,-0.07788467112178227
PRJ-2021-267,2022-03-28,292896.14,243741.39000000004,4.958653843219632
PRJ-2021-267,2022-04-04,117012.14999999998,-175883.99000000005,-0.6004995149475171
PRJ-2021-267,2022-04-11,481022.9799999999,364010.82999999996,3.1108806222259826
PRJ-2021-267,2022-04-18,60790.359999999986,-420232.61999999994,-0.8736227529088112
PRJ-2021-267,2022-04-25,286162.63999999996,225372.27999999997,3.7073687341216606
PRJ-2021-267,2022-05-02,48393.59999999998,-237769.03999999998,-0.830887777663779
PRJ-2021-267,2022-05-09,82147.91999999995,33754.31999999998,0.6974955365998808
PRJ-2021-267,2022-05-16,128183.70999999999,46035.79000000004,0.5604011641439012
PRJ-2021-267,2022-05-23,127555.58999999998,-628.1200000000099,-0.004900154629632813
PRJ-2021-267,2022-05-30,46333.99999999999,-81221.59,-0.6367544534896511
PRJ-2021-267,2022-06-06,40342.969999999994,-5991.029999999999,-0.12930094531013941
PRJ-2021-267,2022-06-13,50782.44999999998,10439.479999999989,0.25876825627860295
PRJ-2021-267,2022-06-20,56641.579999999965,5859.129999999983,0.11537706432044899
PRJ-2021-267,2022-06-27,46423.849999999955,-10217.73000000001,-0.180392743281526
PRJ-2021-267,2022-07-04,76132.19999999998,29708.350000000028,0.6399372305399069
PRJ-2021-267,2022-07-11,27075.59999999999,-49056.59999999999,-0.6443607304136751
PRJ-2021-267,2022-07-18,64910.770000000004,37835.17000000001,1.3973899008701571
PRJ-2021-267,2022-07-25,16696.110000000004,-48214.66,-0.7427836705680737
PRJ-2021-267,2022-08-01,17182.58,486.4699999999975,0.02913672705797922
PRJ-2021-267,2022-08-08,36248.53,19065.949999999997,1.1096092670600104
PRJ-2021-267,2022-08-15,20686.66,-15561.869999999999,-0.4293103747931295
PRJ-2021-267,2022-08-22,17674.07,-3012.59,-0.14562959897827876
PRJ-2021-267,2022-08-29,21826.859999999993,4152.789999999994,0.23496512121995633
PRJ-2021-267,2022-09-05,38753.69,16926.83000000001,0.7755045847180957
PRJ-2021-267,2022-09-12,16544.500000000004,-22209.19,-0.5730858145379187
PRJ-2021-267,2022-09-19,26515.79,9971.289999999997,0.6026951554897395
PRJ-2021-267,2022-09-26,18681.5,-7834.290000000001,-0.29545753681108505
PRJ-2021-267,2022-10-03,15943.800000000003,-2737.699999999997,-0.14654604822953174
PRJ-2021-267,2022-10-10,13408.570000000003,-2535.2299999999996,-0.15901039902658082
PRJ-2021-267,2022-10-17,16939.120000000003,3530.5499999999993,0.2633054829858813
PRJ-2021-267,2022-10-24,17017.540000000005,78.42000000000189,0.004629520305659437
PRJ-2021-267,2022-10-31,21140.87,4123.3299999999945,0.2422988281502493
PRJ-2021-267,2022-11-07,20132.59999999999,-1008.2700000000077,-0.04769292843672033
PRJ-2021-267,2022-11-14,20014.879999999997,-117.71999999999389,-0.005847232846229198
PRJ-2021-267,2022-11-21,17373.93,-2640.949999999997,-0.13194932969870404
PRJ-2021-267,2022-11-28,19757.73,2383.7999999999993,0.1372055717963638
PRJ-2021-267,2022-12-05,18905.720000000005,-852.0099999999948,-0.0431228688720817
PRJ-2021-267,2022-12-12,21502.129999999994,2596.409999999989,0.1373346267690407
PRJ-2021-267,2022-12-19,20605.939999999995,-896.1899999999987,-0.04167912667256681
PRJ-2021-267,2022-12-26,21237.370000000003,631.4300000000076,0.030643105822884455
PRJ-2021-267,2023-01-02,13857.520000000002,-7379.85,-0.34749359266236823
PRJ-2021-297,2021-02-22,6790.639999999999,,
PRJ-2021-297,2021-03-01,9232.52,2441.880000000001,0.3595949719025013
PRJ-2021-297,2021-03-08,14178.1,4945.58,0.5356695680052683
PRJ-2021-297,2021-03-15,11431.460000000001,-2746.6399999999994,-0.19372412382477197
PRJ-2021-297,2021-03-22,368915.80000000005,357484.34,31.271975758127134
PRJ-2021-297,2021-03-29,153022.92,-215892.88000000003,-0.5852090910717297
PRJ-2021-297,2021-04-05,247008.38,93985.45999999999,0.6141920439108075
PRJ-2021-297,2021-04-12,487022.61999999994,240014.23999999993,0.9716846043846769
PRJ-2021-297,2021-04-19,628849.55,141826.9300000001,0.29121220283361815
PRJ-2021-297,2021-04-26,250176.47999999998,-378673.07000000007,-0.6021679907380073
PRJ-2021-297,2021-05-03,462867.9099999999,212691.42999999993,0.8501655711200348
PRJ-2021-297,2021-05-10,149107.37,-313760.5399999999,-0.6778619412177439
PRJ-2021-297,2021-05-17,1014089.81,864982.4400000001,5.801071000045136
PRJ-2021-297,2021-05-24,264599.37,-749490.4400000001,-0.7390769856961683
PRJ-2021-297,2021-05-31,1672629.43,1408030.06,5.321365882314837
PRJ-2021-297,2021-06-07,516245.37,-1156384.06,-0.6913569971084391
PRJ-2021-297,2021-06-14,296154.57,-220090.8,-0.42632982839148753
PRJ-2021-297,2021-06-21,393437.97,97283.39999999997,0.3284885997200717
PRJ-2021-297,2021-06-28,138086.56,-255351.40999999997,-0.6490258426252047
PRJ-2021-297,2021-07-05,33565.029999999984,-104521.53000000001,-0.7569276112027123
PRJ-2021-297,2021-07-12,30171.709999999992,-3393.3199999999924,-0.10109688565748322
PRJ-2021-297,2021-07-19,1180504.12,1150332.4100000001,38.1261920520912
PRJ-2021-297,2021-07-26,578933.12,-601571.0000000001,-0.5095882257488437
PRJ-2021-297,2021-08-02,1136372.2100000002,557439.0900000002,0.9628730344534446
PRJ-2021-297,2021-08-09,631674.19,-504698.02000000025,-0.4441309067211351
PRJ-2021-297,2021-08-16,100412.07999999999,-531262.11,-0.841038178241856
PRJ-2021-297,2021-08-23,959969.8699999999,859557.7899999999,8.560302605025212
PRJ-2021-297,2021-08-30,829231.4500000001,-130738.41999999981,-0.13619012855059692
PRJ-2021-297,2021-09-06,238485.68999999997,-590745.7600000001,-0.7124015375924299
PRJ-2021-297,2021-09-13,379126.19,140640.50000000003,0.5897230144081184
PRJ-2021-297,2021-09-20,36347.84999999999,-342778.34,-0.9041273038931972
PRJ-2021-297,2021-09-27,276501.64999999997,240153.8,6.607097806335177
PRJ-2021-297,2021-10-04,106983.26999999999,-169518.37999999998,-0.6130827067397246
PRJ-2021-297,2021-10-11,33332.94999999998,-73650.32,-0.6884283869805066
PRJ-2021-297,2021-10-18,59031.34999999999,25698.40000000001,0.7709608660499603
PRJ-2021-297,2021-10-25,33762.319999999985,-25269.030000000006,-0.4280611912144989
PRJ-2021-297,2021-11-01,30852.269999999982,-2910.050000000003,-0.08619224034367319
PRJ-2021-297,2021-11-08,248926.53,218074.26,7.0683375972011175
PRJ-2021-297,2021-11-15,118244.67,-130681.86,-0.5249816481995712
PRJ-2021-297,2021-11-22,19136.840000000004,-99107.82999999999,-0.8381589631059057
PRJ-2021-297,2021-11-29,22431.93,3295.0899999999965,0.17218569000942663
PRJ-2021-297,2021-12-06,113516.03,91084.1,4.0604664868337235
PRJ-2021-297,2021-12-13,454403.69,340887.66000000003,3.002991383683873
PRJ-2021-297,2021-12-20,17832.88,-436570.81,-0.9607554243232488
PRJ-2021-297,2021-12-27,15222.880000000001,-2610.0,-0.14635886071122556
PRJ-2021-297,2022-01-03,23943.96999999999,8721.08999999999,0.5728935654751262
PRJ-2021-297,2022-01-10,16234.880000000001,-7709.089999999989,-0.3219637345018388
PRJ-2021-297,2022-01-17,17936.9,1702.0200000000004,0.10483723932668429
PRJ-2021-297,2022-01-24,10655.280000000002,-7281.619999999999,-0.4059575511933499
PRJ-2021-301,2021-01-11,8029.839999999998,,
PRJ-2021-301,2021-01-18,13420.220000000001,5390.380000000003,0.6712935749653797
PRJ-2021-301,2021-01-25,13922.350000000002,502.130000000001,0.03741592909803274
PRJ-2021-301,2021-02-01,13562.34,-360.01000000000204,-0.025858421889982795
PRJ-2021-301,2021-02-08,14551.690000000002,989.3500000000022,0.07294832602633484
PRJ-2021-301,2021-02-15,281386.04,266834.35,18.337000719504054
PRJ-2021-301,2021-02-22,14869.76,-266516.27999999997,-0.9471553030846874
PRJ-2021-301,2021-03-01,14495.52,-374.2399999999998,-0.025167857450288357
PRJ-2021-301,2021-03-08,144709.49,130213.96999999999,8.983049245560006
PRJ-2021-301,2021-03-15,12498.529999999999,-132210.96,-0.9136301979918525
PRJ-2021-301,2021-03-22,8753.76,-3744.7699999999986,-0.29961683493978886
PRJ-2021-301,2021-03-29,82490.97,73737.21,8.423490020288424
PRJ-2021-301,2021-04-05,33263.87999999998,-49227.09000000002,-0.5967573178009667
PRJ-2021-301,2021-04-12,107696.53,74432.65000000002,2.2376418505598283
PRJ-2021-301,2021-04-19,30164.39999999999,-77532.13,-0.7199129814117503
PRJ-2021-301,2021-04-26,31042.319999999985,877.9199999999946,0.029104507299995853
PRJ-2021-301,2021-05-03,144166.50999999998,113124.19,3.644192508807333
PRJ-2021-301,2021-05-10,32690.799999999974,-111475.71,-0.7732427593620739
PRJ-2021-301,2021-05-17,404494.95,371804.15,11.373357336008917
PRJ-2021-301,2021-05-24,87618.76999999999,-316876.18000000005,-0.7833872338826481
PRJ-2021-301,2021-05-31,30381.709999999992,-57237.06,-0.6532511241598119
PRJ-2021-301,2021-06-07,33065.82999999999,2684.1199999999953,0.08834657430407952
PRJ-2021-301,2021-06-14,273468.4,240402.57000000004,7.270422971387688
PRJ-2021-301,2021-06-21,171149.94,-102318.46000000002,-0.37415094394818565
PRJ-2021-301,2021-06-28,32049.679999999986,-139100.26,-0.8127391689415726
PRJ-2021-301,2021-07-05,30579.059999999994,-1470.6199999999917,-0.04588563754770695
