project_id,sov_line_id,actual_labor_cost,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,ot_share_of_raw_hours,first_date,last_date,budget_labor_hours,budget_labor_cost,productivity_factor,key_assumptions,labor_variance,pct_overrun
PRJ-2021-316,PRJ-2021-316-SOV-11,162214.7900000003,1756.0,102.0,1909.0,60.44642857142857,1.3974553571428563,0.05489773950484392,2022-03-08,2022-10-26,12895.0,765600.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-603385.2099999997,-0.7881207027168231
PRJ-2021-316,PRJ-2021-316-SOV-12,99686.09000000007,1096.0,74.0,1207.0,58.9822695035461,1.3960283687943245,0.06324786324786325,2022-03-08,2022-08-01,12694.0,753600.0,1.0,Insulation by specialty sub; pricing based on current bid,-653913.9099999999,-0.8677201565817408
PRJ-2021-316,PRJ-2021-316-SOV-13,43667.079999999965,460.0,34.0,511.0,60.04385964912281,1.3970175438596495,0.06882591093117409,2022-08-02,2022-10-26,8428.0,500300.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-456632.92000000004,-0.9127182090745554
PRJ-2021-316,PRJ-2021-316-SOV-14,36942.83999999998,430.0,22.0,463.0,57.111111111111114,1.3916666666666675,0.048672566371681415,2022-08-08,2022-10-26,8288.0,492000.0,0.95,Startup includes 2 weeks of system commissioning support,-455057.16000000003,-0.9249129268292684
PRJ-2021-316,PRJ-2021-316-SOV-15,39859.70999999997,448.0,16.0,472.0,60.439655172413794,1.397241379310345,0.034482758620689655,2022-08-02,2022-10-26,4502.0,267200.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-227340.29000000004,-0.8508244386227546
PRJ-2021-317,PRJ-2021-317-SOV-01,129113.84000000019,1452.0,90.0,1587.0,58.43478260869565,1.3934782608695626,0.058365758754863814,2021-01-21,2021-08-23,2753.0,187300.0,1.0,Clear site access; no coordination delays; standard PM staffing,-58186.159999999814,-0.31065755472503903
PRJ-2021-317,PRJ-2021-317-SOV-02,62363.14999999995,688.0,24.0,724.0,61.13793103448276,1.3987356321839082,0.033707865168539325,2021-01-21,2021-03-26,795.0,54100.0,1.0,Submittals prepared in-house; standard review cycles,8263.14999999995,0.1527384473197773
PRJ-2021-317,PRJ-2021-317-SOV-03,73194.30999999998,784.0,52.0,862.0,60.186868686868685,1.397474747474748,0.06220095693779904,2021-02-12,2021-05-31,3104.0,211200.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-138005.69,-0.6534360321969697
PRJ-2021-317,PRJ-2021-317-SOV-04,62584.42999999994,668.0,30.0,713.0,62.166666666666664,1.4001190476190484,0.04297994269340974,2021-02-12,2021-05-31,4929.0,335400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-272815.57000000007,-0.8134036076326776
PRJ-2021-317,PRJ-2021-317-SOV-05,53848.21999999997,612.0,22.0,645.0,59.81818181818182,1.397272727272727,0.03470031545741325,2021-02-18,2021-05-27,3247.0,220900.0,0.9,Copper pricing based on current market rates,-167051.78000000003,-0.7562325939339068
PRJ-2021-317,PRJ-2021-317-SOV-06,27124.219999999994,288.0,22.0,321.0,60.09722222222222,1.3969444444444448,0.07096774193548387,2021-03-29,2021-05-31,2050.0,139500.0,0.9,Refrigerant pricing per current market; lineset routing direct,-112375.78,-0.805561146953405
PRJ-2021-317,PRJ-2021-317-SOV-07,34841.74999999999,402.0,16.0,426.0,57.53921568627451,1.3937254901960785,0.03827751196172249,2021-03-29,2021-05-28,1715.0,116700.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-81858.25,-0.7014417309340188
PRJ-2021-317,PRJ-2021-317-SOV-08,34690.14999999999,376.0,16.0,400.0,60.958333333333336,1.3983333333333334,0.04081632653061224,2021-03-29,2021-05-31,871.0,59200.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-24509.850000000013,-0.4140177364864867
PRJ-2021-317,PRJ-2021-317-SOV-09,80214.39,860.0,54.0,941.0,60.91818181818182,1.3992727272727272,0.05908096280087528,2021-03-29,2021-07-22,788.0,53600.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,26614.39,0.49653712686567164
PRJ-2021-317,PRJ-2021-317-SOV-10,33958.45999999999,388.0,20.0,418.0,58.44897959183673,1.3957142857142864,0.049019607843137254,2021-06-01,2021-07-19,1906.0,129700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-95741.54000000001,-0.7381768696993062
PRJ-2021-317,PRJ-2021-317-SOV-11,54248.98999999999,584.0,40.0,644.0,60.273972602739725,1.3960273972602741,0.0641025641025641,2021-06-01,2021-08-24,1684.0,114600.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-60351.01000000001,-0.5266231239092496
PRJ-2021-317,PRJ-2021-317-SOV-12,40626.879999999976,468.0,10.0,483.0,60.15573770491803,1.3981967213114757,0.02092050209205021,2021-06-01,2021-07-22,1823.0,124000.0,1.0,Insulation by specialty sub; pricing based on current bid,-83373.12000000002,-0.6723638709677421
PRJ-2021-317,PRJ-2021-317-SOV-13,14416.100000000004,178.0,4.0,184.0,55.54545454545455,1.390454545454545,0.02197802197802198,2021-07-26,2021-08-17,879.0,59800.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-45383.899999999994,-0.7589280936454849
PRJ-2021-317,PRJ-2021-317-SOV-14,18348.799999999996,198.0,18.0,225.0,58.16,1.3956,0.08333333333333333,2021-07-23,2021-08-24,840.0,57100.0,0.95,Startup includes 2 weeks of system commissioning support,-38751.200000000004,-0.6786549912434326
PRJ-2021-317,PRJ-2021-317-SOV-15,16701.359999999997,190.0,12.0,208.0,58.3125,1.3949999999999998,0.0594059405940594,2021-07-23,2021-08-24,545.0,37000.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-20298.640000000003,-0.548611891891892
PRJ-2021-318,PRJ-2021-318-SOV-01,338573.7199999997,3712.0,222.0,4045.0,59.8343949044586,1.396518046709124,0.05643111337061515,2021-03-15,2022-08-18,1790.0,107900.0,1.0,Clear site access; no coordination delays; standard PM staffing,230673.71999999968,2.137847265987022
PRJ-2021-318,PRJ-2021-318-SOV-02,139868.39000000025,1514.0,70.0,1619.0,61.80829015544042,1.3990155440414487,0.04419191919191919,2021-03-15,2021-08-18,768.0,46300.0,1.0,Submittals prepared in-house; standard review cycles,93568.39000000025,2.020915550755945
PRJ-2021-318,PRJ-2021-318-SOV-03,179930.73000000033,1932.0,92.0,2070.0,61.592592592592595,1.399382716049381,0.045454545454545456,2021-05-07,2022-01-21,2355.0,142000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,37930.73000000033,0.2671178169014108
PRJ-2021-318,PRJ-2021-318-SOV-04,158404.22000000015,1730.0,110.0,1895.0,59.60091743119266,1.397522935779814,0.059782608695652176,2021-05-06,2022-01-21,2617.0,157800.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,604.2200000001467,0.0038290240811162655
PRJ-2021-318,PRJ-2021-318-SOV-05,172206.20000000024,1886.0,96.0,2030.0,60.51898734177215,1.3979746835443025,0.04843592330978809,2021-05-06,2022-01-21,2157.0,130100.0,0.9,Copper pricing based on current market rates,42106.200000000244,0.3236448885472732
PRJ-2021-318,PRJ-2021-318-SOV-06,93900.97000000007,1016.0,54.0,1097.0,60.78125,1.3977343749999984,0.05046728971962617,2021-08-20,2022-01-20,1369.0,82500.0,0.9,Refrigerant pricing per current market; lineset routing direct,11400.970000000074,0.13819357575757665
PRJ-2021-318,PRJ-2021-318-SOV-07,73314.72999999998,806.0,50.0,881.0,60.116504854368934,1.3968932038834945,0.05841121495327103,2021-08-19,2022-01-21,1310.0,79000.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-5685.270000000019,-0.07196544303797492
PRJ-2021-318,PRJ-2021-318-SOV-08,90434.32000000005,928.0,78.0,1045.0,62.166666666666664,1.3992499999999983,0.0775347912524851,2021-08-19,2022-01-20,997.0,60100.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,30334.32000000005,0.5047307820299509
PRJ-2021-318,PRJ-2021-318-SOV-09,179477.83000000025,2034.0,98.0,2181.0,58.627906976744185,1.3953100775193785,0.04596622889305816,2021-08-20,2022-06-01,386.0,23200.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,156277.83000000025,6.736113362068976
PRJ-2021-318,PRJ-2021-318-SOV-10,102624.04000000011,1176.0,62.0,1269.0,58.057046979865774,1.3942953020134217,0.050080775444264945,2022-01-24,2022-06-01,1956.0,117900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-15275.95999999989,-0.12956709075487607
PRJ-2021-318,PRJ-2021-318-SOV-11,142842.4800000002,1576.0,98.0,1723.0,58.801507537688444,1.394974874371858,0.05854241338112306,2022-01-24,2022-08-18,888.0,53500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,89342.48000000021,1.6699528971962656
PRJ-2021-318,PRJ-2021-318-SOV-12,90153.72000000004,976.0,54.0,1057.0,60.70564516129032,1.398145161290321,0.05242718446601942,2022-01-24,2022-05-30,996.0,60000.0,1.0,Insulation by specialty sub; pricing based on current bid,30153.720000000045,0.5025620000000007
PRJ-2021-318,PRJ-2021-318-SOV-13,53334.76999999996,580.0,38.0,637.0,59.93150684931507,1.396027397260274,0.061488673139158574,2022-06-06,2022-08-18,514.0,31000.0,1.0,TAB by certified balancing contractor; one mobilization assumed,22334.76999999996,0.720476451612902
PRJ-2021-318,PRJ-2021-318-SOV-14,33791.32999999999,372.0,18.0,399.0,60.659574468085104,1.3978723404255327,0.046153846153846156,2022-06-02,2022-08-18,564.0,34000.0,0.95,Startup includes 2 weeks of system commissioning support,-208.6700000000128,-0.006137352941176847
PRJ-2021-318,PRJ-2021-318-SOV-15,41029.33999999999,468.0,20.0,498.0,58.49152542372882,1.3930508474576275,0.040983606557377046,2022-06-02,2022-08-16,268.0,16100.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",24929.33999999999,1.5484062111801236
PRJ-2021-319,PRJ-2021-319-SOV-01,394788.96,4338.0,242.0,4701.0,59.913162705667276,1.397294332723942,0.05283842794759825,2021-01-12,2022-04-15,5975.0,395300.0,1.0,Clear site access; no coordination delays; standard PM staffing,-511.03999999997905,-0.0012927902858587883
PRJ-2021-319,PRJ-2021-319-SOV-02,147253.66000000018,1644.0,86.0,1773.0,59.11483253588517,1.396363636363635,0.04971098265895954,2021-01-13,2021-05-28,1589.0,105100.0,1.0,Submittals prepared in-house; standard review cycles,42153.66000000018,0.4010814462416763
PRJ-2021-319,PRJ-2021-319-SOV-03,187848.0500000002,2136.0,68.0,2238.0,59.483333333333334,1.3974074074074065,0.030852994555353903,2021-02-26,2021-10-14,8163.0,540100.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-352251.94999999984,-0.6521976485835953
PRJ-2021-319,PRJ-2021-319-SOV-04,224526.97000000026,2462.0,138.0,2669.0,60.11974110032362,1.3981877022653715,0.05307692307692308,2021-03-01,2021-10-14,9620.0,636500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-411973.02999999974,-0.6472474941084049
PRJ-2021-319,PRJ-2021-319-SOV-05,226876.42000000016,2458.0,176.0,2722.0,59.565916398713824,1.3966881028938902,0.06681852695520121,2021-03-01,2021-10-14,8967.0,593300.0,0.9,Copper pricing based on current market rates,-366423.57999999984,-0.6176025282319229
PRJ-2021-319,PRJ-2021-319-SOV-06,122350.8500000002,1328.0,82.0,1451.0,59.782738095238095,1.3981547619047594,0.05815602836879433,2021-05-31,2021-10-14,4941.0,326900.0,0.9,Refrigerant pricing per current market; lineset routing direct,-204549.1499999998,-0.6257239216885891
PRJ-2021-319,PRJ-2021-319-SOV-07,125206.51000000015,1382.0,60.0,1472.0,61.014367816091955,1.3995402298850543,0.04160887656033287,2021-05-31,2021-10-14,4608.0,304900.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-179693.48999999985,-0.589352213840603
PRJ-2021-319,PRJ-2021-319-SOV-08,107219.3400000001,1174.0,72.0,1282.0,59.97,1.397733333333331,0.05778491171749599,2021-06-01,2021-10-14,2189.0,144800.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-37580.6599999999,-0.25953494475138056
PRJ-2021-319,PRJ-2021-319-SOV-09,241006.26000000036,2690.0,144.0,2906.0,59.16422287390029,1.3968035190615824,0.05081157374735357,2021-05-31,2022-02-08,1404.0,92900.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,148106.26000000036,1.5942546824542558
PRJ-2021-319,PRJ-2021-319-SOV-10,97990.66000000005,1066.0,68.0,1168.0,59.95220588235294,1.3980147058823515,0.059964726631393295,2021-10-15,2022-02-07,4928.0,326000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-228009.33999999997,-0.699415153374233
PRJ-2021-319,PRJ-2021-319-SOV-11,153748.18000000025,1678.0,122.0,1861.0,58.74764150943396,1.3961792452830164,0.06777777777777778,2021-10-15,2022-04-18,3604.0,238400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-84651.81999999975,-0.35508313758389154
PRJ-2021-319,PRJ-2021-319-SOV-12,123365.24000000012,1308.0,96.0,1452.0,60.39939024390244,1.39823170731707,0.06837606837606838,2021-10-15,2022-02-08,2963.0,196000.0,1.0,Insulation by specialty sub; pricing based on current bid,-72634.75999999988,-0.37058551020408104
PRJ-2021-319,PRJ-2021-319-SOV-13,44760.64999999997,452.0,26.0,491.0,65.48245614035088,1.4035087719298256,0.05439330543933055,2022-02-10,2022-04-18,1992.0,131800.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-87039.35000000003,-0.6603896054628228
PRJ-2021-319,PRJ-2021-319-SOV-14,36005.16999999998,390.0,24.0,426.0,60.234693877551024,1.3957142857142857,0.057971014492753624,2022-02-09,2022-04-18,2306.0,152500.0,0.95,Startup includes 2 weeks of system commissioning support,-116494.83000000002,-0.763900524590164
PRJ-2021-319,PRJ-2021-319-SOV-15,41994.689999999966,472.0,20.0,502.0,59.16949152542373,1.3940677966101704,0.04065040650406504,2022-02-10,2022-04-18,758.0,50100.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-8105.310000000034,-0.1617826347305396
PRJ-2021-320,PRJ-2021-320-SOV-01,742093.7299999988,8086.0,488.0,8818.0,59.98149951314508,1.3978481012658373,0.05691625845579659,2021-01-25,2023-06-05,19050.0,1276700.0,1.0,Clear site access; no coordination delays; standard PM staffing,-534606.2700000012,-0.41874071434166305
PRJ-2021-320,PRJ-2021-320-SOV-02,240557.81000000035,2680.0,134.0,2881.0,59.275,1.3965294117647056,0.047619047619047616,2021-01-25,2021-10-08,5130.0,343800.0,1.0,Submittals prepared in-house; standard review cycles,-103242.18999999965,-0.30029723676556036
PRJ-2021-320,PRJ-2021-320-SOV-03,401762.9900000008,4472.0,258.0,4859.0,58.98943661971831,1.3963556338028091,0.05454545454545454,2021-04-22,2022-06-24,19435.0,1302600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-900837.0099999992,-0.6915684093351752
PRJ-2021-320,PRJ-2021-320-SOV-04,429954.9900000007,4734.0,258.0,5121.0,59.663907284768214,1.3974337748344299,0.051682692307692304,2021-04-21,2022-06-23,25845.0,1732200.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-1302245.0099999993,-0.7517867509525455
PRJ-2021-320,PRJ-2021-320-SOV-05,393166.6200000003,4276.0,288.0,4708.0,59.41068139963168,1.3973112338858134,0.06310254163014899,2021-04-26,2022-06-24,22425.0,1503000.0,0.9,Copper pricing based on current market rates,-1109833.3799999997,-0.738412095808383
PRJ-2021-320,PRJ-2021-320-SOV-06,200338.49999999997,2256.0,126.0,2445.0,58.08771929824562,1.3952982456140346,0.05289672544080604,2021-10-12,2022-06-24,13519.0,906000.0,0.9,Refrigerant pricing per current market; lineset routing direct,-705661.5,-0.7788758278145695
PRJ-2021-320,PRJ-2021-320-SOV-07,228525.1600000004,2446.0,144.0,2662.0,61.50961538461539,1.4001282051282042,0.055598455598455596,2021-10-11,2022-06-24,9442.0,632800.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-404274.8399999996,-0.6388666877370411
PRJ-2021-320,PRJ-2021-320-SOV-08,207095.0100000003,2226.0,134.0,2427.0,60.562724014336915,1.3985304659498192,0.05677966101694915,2021-10-11,2022-06-24,7193.0,482000.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-274904.9899999997,-0.5703423029045637
PRJ-2021-320,PRJ-2021-320-SOV-09,471623.8600000005,5112.0,338.0,5619.0,59.81811145510836,1.3972755417956566,0.06201834862385321,2021-10-11,2023-01-26,6115.0,409800.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,61823.86000000051,0.15086349438750735
PRJ-2021-320,PRJ-2021-320-SOV-10,208226.82000000012,2372.0,124.0,2558.0,58.21854304635762,1.3958940397350972,0.049679487179487176,2022-06-27,2023-01-26,15078.0,1010500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-802273.1799999999,-0.7939368431469569
PRJ-2021-320,PRJ-2021-320-SOV-11,287444.10000000056,3166.0,180.0,3436.0,59.64,1.3969999999999987,0.05379557680812911,2022-06-27,2023-06-05,6005.0,402400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-114955.89999999944,-0.2856756958250483
PRJ-2021-320,PRJ-2021-320-SOV-12,196866.3800000003,2194.0,94.0,2335.0,60.07220216606498,1.397797833935017,0.04108391608391608,2022-06-27,2023-01-26,10725.0,718800.0,1.0,Insulation by specialty sub; pricing based on current bid,-521933.6199999997,-0.7261180022259317
PRJ-2021-320,PRJ-2021-320-SOV-13,67420.15999999997,706.0,36.0,760.0,63.42777777777778,1.4020000000000004,0.04851752021563342,2023-01-27,2023-06-05,7531.0,504700.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-437279.84,-0.8664153754705767
PRJ-2021-320,PRJ-2021-320-SOV-14,71474.06999999999,780.0,42.0,843.0,60.484848484848484,1.3961616161616162,0.051094890510948905,2023-01-27,2023-06-05,4886.0,327400.0,0.95,Startup includes 2 weeks of system commissioning support,-255925.93,-0.7816919059254734
PRJ-2021-320,PRJ-2021-320-SOV-15,63404.87999999996,738.0,28.0,780.0,58.0531914893617,1.3942553191489364,0.03655352480417755,2023-01-27,2023-06-02,3778.0,253200.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-189795.12000000005,-0.7495857819905215
PRJ-2022-321,PRJ-2022-321-SOV-01,292811.7300000005,3154.0,154.0,3385.0,61.353598014888334,1.3977915632754312,0.046553808948004836,2022-02-11,2023-04-18,21273.0,1344500.0,1.0,Clear site access; no coordination delays; standard PM staffing,-1051688.2699999996,-0.7822151506136107
PRJ-2022-321,PRJ-2022-321-SOV-02,104090.71000000014,1146.0,60.0,1236.0,60.244827586206895,1.3962758620689637,0.04975124378109453,2022-02-14,2022-06-21,7961.0,503100.0,1.0,Submittals prepared in-house; standard review cycles,-399009.28999999986,-0.793101351619956
PRJ-2022-321,PRJ-2022-321-SOV-03,128465.00000000016,1434.0,78.0,1551.0,59.040983606557376,1.3961748633879754,0.051587301587301584,2022-04-01,2022-10-27,22085.0,1395800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-1267334.9999999998,-0.9079631752400056
PRJ-2022-321,PRJ-2022-321-SOV-04,121218.18000000012,1274.0,110.0,1439.0,60.64150943396226,1.3979245283018849,0.07947976878612717,2022-03-29,2022-10-27,34756.0,2196600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-2075381.8199999998,-0.9448155422015841
PRJ-2022-321,PRJ-2022-321-SOV-05,134781.62000000026,1510.0,96.0,1654.0,58.119791666666664,1.3947395833333307,0.05977584059775841,2022-03-28,2022-10-21,22133.0,1398800.0,0.9,Copper pricing based on current market rates,-1264018.3799999997,-0.9036448241349726
PRJ-2022-321,PRJ-2022-321-SOV-06,64641.96999999995,708.0,44.0,774.0,59.71111111111111,1.3967777777777781,0.05851063829787234,2022-06-22,2022-10-27,13562.0,857100.0,0.9,Refrigerant pricing per current market; lineset routing direct,-792458.03,-0.9245805973632015
PRJ-2022-321,PRJ-2022-321-SOV-07,71386.39999999998,752.0,50.0,827.0,61.27127659574468,1.39904255319149,0.06234413965087282,2022-06-22,2022-10-25,10957.0,692500.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-621113.6,-0.8969149458483754
PRJ-2022-321,PRJ-2022-321-SOV-08,69141.27999999996,800.0,44.0,866.0,57.53846153846154,1.3937499999999992,0.052132701421800945,2022-06-24,2022-10-27,7272.0,459600.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-390458.72000000003,-0.8495620539599652
PRJ-2022-321,PRJ-2022-321-SOV-09,142677.77000000022,1566.0,90.0,1701.0,59.798469387755105,1.3966326530612214,0.05434782608695652,2022-06-22,2023-02-13,8601.0,543600.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-400922.22999999975,-0.7375316961000731
PRJ-2022-321,PRJ-2022-321-SOV-10,78935.29000000001,834.0,68.0,936.0,59.7,1.39647619047619,0.07538802660753881,2022-10-31,2023-02-10,20563.0,1299600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-1220664.71,-0.9392618574946137
PRJ-2022-321,PRJ-2022-321-SOV-11,116233.46000000021,1288.0,80.0,1408.0,58.61890243902439,1.3942682926829246,0.05847953216374269,2022-10-28,2023-04-18,11054.0,698600.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-582366.5399999998,-0.8336194388777552
PRJ-2022-321,PRJ-2022-321-SOV-12,79635.8,888.0,42.0,951.0,59.217948717948715,1.3954700854700846,0.04516129032258064,2022-10-28,2023-02-13,9719.0,614200.0,1.0,Insulation by specialty sub; pricing based on current bid,-534564.2,-0.870342233800065
PRJ-2022-321,PRJ-2022-321-SOV-13,36103.489999999976,402.0,24.0,438.0,58.4,1.3958000000000004,0.056338028169014086,2023-02-14,2023-04-17,6695.0,423100.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-386996.51,-0.9146691325927677
PRJ-2022-321,PRJ-2022-321-SOV-14,32050.25999999999,350.0,24.0,386.0,59.88636363636363,1.3975000000000004,0.06417112299465241,2023-02-14,2023-04-18,6544.0,413600.0,0.95,Startup includes 2 weeks of system commissioning support,-381549.74,-0.9225090425531914
PRJ-2022-321,PRJ-2022-321-SOV-15,27448.42999999999,328.0,10.0,343.0,57.13095238095238,1.391666666666667,0.029585798816568046,2023-02-14,2023-04-18,4586.0,289800.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-262351.57,-0.9052849206349206
PRJ-2022-322,PRJ-2022-322-SOV-01,697415.2499999984,7698.0,408.0,8310.0,59.89395491803279,1.3973155737705008,0.050333086602516654,2022-02-21,2024-04-30,2899.0,135600.0,1.0,Clear site access; no coordination delays; standard PM staffing,561815.2499999984,4.143180309734501
PRJ-2022-322,PRJ-2022-322-SOV-02,237109.19000000012,2656.0,152.0,2884.0,58.73293768545994,1.3954005934718097,0.05413105413105413,2022-02-21,2022-10-18,921.0,43100.0,1.0,Submittals prepared in-house; standard review cycles,194009.19000000012,4.501373317865432
PRJ-2022-322,PRJ-2022-322-SOV-03,392786.7400000002,4284.0,230.0,4629.0,60.44557195571956,1.3985424354243476,0.05095259193619849,2022-05-13,2023-06-15,4116.0,192600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,200186.74000000022,1.0393911734164083
PRJ-2022-322,PRJ-2022-322-SOV-04,376188.71000000084,4180.0,234.0,4531.0,59.26988636363637,1.3971969696969646,0.05301314000906208,2022-05-13,2023-06-14,5097.0,238500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,137688.71000000084,0.5773111530398358
PRJ-2022-322,PRJ-2022-322-SOV-05,406507.06,4412.0,274.0,4823.0,60.12567324955117,1.3982764811490054,0.05847204438753734,2022-05-12,2023-06-14,4927.0,230500.0,0.9,Copper pricing based on current market rates,176007.06,0.7635881127982647
PRJ-2022-322,PRJ-2022-322-SOV-06,218081.3300000002,2318.0,162.0,2561.0,61.054237288135596,1.3993898305084747,0.06532258064516129,2022-10-21,2023-06-15,2822.0,132000.0,0.9,Refrigerant pricing per current market; lineset routing direct,86081.33000000019,0.6521312878787894
PRJ-2022-322,PRJ-2022-322-SOV-07,196049.11000000034,2186.0,106.0,2345.0,59.541218637992834,1.3975985663082426,0.0462478184991274,2022-10-19,2023-06-15,2254.0,105400.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,90649.11000000034,0.8600484819734378
PRJ-2022-322,PRJ-2022-322-SOV-08,186772.40000000023,2146.0,84.0,2272.0,58.53260869565217,1.3970289855072453,0.03766816143497758,2022-10-19,2023-06-15,1737.0,81200.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,105572.40000000023,1.3001527093596088
PRJ-2022-322,PRJ-2022-322-SOV-09,386256.45000000077,4220.0,224.0,4556.0,60.264044943820224,1.3978089887640404,0.050405040504050404,2022-10-19,2024-01-02,959.0,44800.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,341456.45000000077,7.621795758928589
PRJ-2022-322,PRJ-2022-322-SOV-10,215772.41000000024,2342.0,148.0,2564.0,59.72651006711409,1.3978523489932873,0.05943775100401606,2023-06-16,2024-01-02,2898.0,135600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,80172.41000000024,0.5912419616519191
PRJ-2022-322,PRJ-2022-322-SOV-11,253116.2600000005,2754.0,172.0,3012.0,60.09104046242775,1.3973121387283227,0.05878332194121668,2023-06-16,2024-04-25,1739.0,81300.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,171816.2600000005,2.113361131611322
PRJ-2022-322,PRJ-2022-322-SOV-12,206904.68000000028,2244.0,128.0,2436.0,60.681184668989545,1.3988850174216008,0.05396290050590219,2023-06-16,2024-01-02,2422.0,113300.0,1.0,Insulation by specialty sub; pricing based on current bid,93604.68000000028,0.8261666372462514
PRJ-2022-322,PRJ-2022-322-SOV-13,62705.23999999994,690.0,40.0,750.0,59.28735632183908,1.3948275862068968,0.0547945205479452,2024-01-04,2024-04-30,1405.0,65700.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-2994.7600000000602,-0.045582343987824354
PRJ-2022-322,PRJ-2022-322-SOV-14,66322.91999999997,698.0,52.0,776.0,60.747191011235955,1.3974157303370793,0.06933333333333333,2024-01-03,2024-04-30,904.0,42300.0,0.95,Startup includes 2 weeks of system commissioning support,24022.91999999997,0.5679177304964532
PRJ-2022-322,PRJ-2022-322-SOV-15,53492.41999999998,598.0,36.0,652.0,59.41447368421053,1.3956578947368428,0.056782334384858045,2024-01-03,2024-04-29,491.0,22900.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",30592.419999999976,1.335913537117903
PRJ-2022-323,PRJ-2022-323-SOV-01,222078.2600000004,2410.0,150.0,2635.0,60.170491803278686,1.3974098360655727,0.05859375,2022-01-20,2022-11-22,4502.0,273600.0,1.0,Clear site access; no coordination delays; standard PM staffing,-51521.73999999961,-0.18831045321637285
PRJ-2022-323,PRJ-2022-323-SOV-02,79183.76999999999,870.0,42.0,933.0,60.22018348623853,1.3963302752293572,0.046052631578947366,2022-01-19,2022-04-20,2292.0,139300.0,1.0,Submittals prepared in-house; standard review cycles,-60116.23000000001,-0.4315594400574301
PRJ-2022-323,PRJ-2022-323-SOV-03,90686.61000000007,964.0,56.0,1048.0,61.295081967213115,1.398442622950819,0.054901960784313725,2022-02-21,2022-07-21,6119.0,371900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-281213.3899999999,-0.7561532401183111
